#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.235098450402864 -4.55050470992759 409369.175434734 410000 1299.04346398106 1300 4.25353718106778 -3.29643046026681  16.3150680380605 8.25980007457152 12.002774256528 90 90 90
0.238458834413815 -4.5470794659333 418777.125805686 420000 1298.67213758017 1300 4.19359594060846 -3.28388843178192  17.0435160108555 8.35268335509472 11.6645150536715 90 90 90
0.240286627904491 -4.53893257642052 430813.094658886 430000 1301.31852198906 1300 4.16169642364568 -3.25243305127829  16.7468954905228 8.3118063201163 11.4431803391334 90 90 90
0.242749818121842 -4.53428980271778 438522.420621985 440000 1296.46170331575 1300 4.11946755609134 -3.23994428628719  16.6044552111782 8.32643445568708 11.5103522744404 90 90 90
0.245696424302024 -4.53141542082152 450187.981960606 450000 1300.93407083258 1300 4.07006330206394 -3.22031374655042  16.3847301617004 8.22525922783438 11.6669339957773 90 90 90
0.247194177505545 -4.52568263930482 459429.676646026 460000 1302.21835026998 1300 4.04540272789219 -3.19808207351246  16.3527217939266 8.17755997868049 11.5761227126263 90 90 90
0.248870532016344 -4.51899723273901 469653.938436978 470000 1299.52314347205 1300 4.01815350293994 -3.17395255004019  16.1738688228054 8.16647965146287 11.6588609449957 90 90 90
0.25014795956502 -4.51401649275475 478894.452742535 480000 1295.58767755381 1300 3.99763404722106 -3.1523528684346  16.1313832685521 8.18752186170761 11.4994353174136 90 90 90
0.25244080713744 -4.5105775291277 490118.995273541 490000 1302.45019373951 1300 3.96132468177206 -3.1310871220664  16.452963793109 8.05898871847227 11.6216989616553 90 90 90
0.254411922682365 -4.50698969562784 499911.083509433 500000 1299.3369021233 1300 3.93063339743124 -3.11330174634906  16.1571255578159 8.09929431030881 11.531831435623 90 90 90
0.255305456669724 -4.50027587460535 511407.664084436 510000 1298.17794858546 1300 3.91687672110217 -3.08297363107592  16.0097306397776 8.09699159699608 11.4735926214501 90 90 90
0.256950441840841 -4.49629795481447 519310.125486017 520000 1298.11517118396 1300 3.89180105251352 -3.06779950216432  16.3360117898773 8.09330966164115 11.2540701851386 90 90 90
0.258351271903893 -4.49119296176522 529367.45543081 530000 1298.70617668345 1300 3.87069896203957 -3.04523475790945  16.36517392343 8.07909620427359 11.3272684962269 90 90 90
0.259649465620875 -4.48587326589436 539109.844863116 540000 1304.91634501753 1300 3.85134626643192 -3.02193570008139  15.938992051926 7.94908246696138 11.5859094510129 90 90 90
0.260736626142249 -4.47974241910594 550758.275775048 550000 1298.01356412394 1300 3.83528779518085 -2.99429686272936  15.9985134976144 8.1219435087226 11.3721929488906 90 90 90
0.262201297548195 -4.47574353858924 560334.626089987 560000 1298.23128413002 1300 3.81386365876466 -2.97476712179037  15.7616034148952 8.00993853306622 11.5624828587935 90 90 90
0.263539354387709 -4.47240076141917 568679.984078838 570000 1296.09249710906 1300 3.79449969558944 -2.95877660636251  16.0686738960797 8.13019699659912 11.3614552501186 90 90 90
0.264578119650938 -4.46525386575241 580235.67888397 580000 1300.41037260512 1300 3.77960203708196 -2.92903649902434  15.9390856480228 7.95057868194995 11.4730632818146 90 90 90
0.265894941372961 -4.46224995742781 590684.543790617 590000 1299.80284189214 1300 3.76088388457656 -2.90833438487397  16.1633645686409 7.88162686595669 11.396341134197 90 90 90
0.26719326455275 -4.45764896987985 600095.0601027 600000 1300.65134888075 1300 3.74260931192963 -2.88848726250642  16.0072309920489 7.98028017519951 11.3117423475012 90 90 90
