#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.118030684842276 -4.86882481405867 14995.0275438555 15000 399.866815660939 400 8.47237310650443 -4.73787704310054  21.0356602148705 38.007109433918 27.6656252910226 90 90 90
0.134182687073076 -4.86510887695191 30101.8507933796 30156.25 399.90301904508 400 7.45252626708393 -4.67343224964121  20.8198751856955 37.1540521421599 25.1089819972442 90 90 90
0.146224622575957 -4.85951447589416 45413.9294748227 45312.5 399.74715249031 400 6.83879351085721 -4.61402927779051  21.0436126112865 33.8218145907597 25.0287708385888 90 90 90
0.155791000210349 -4.85287194891725 60364.9323887791 60468.75 400.535909699715 400 6.41885602281131 -4.55928845614538  20.6949460912878 33.2585140061371 24.2541092325929 90 90 90
0.163565130256986 -4.84512419454614 75494.7836479958 75625 399.922223771103 400 6.11377252858752 -4.50537940396531  20.0615252407718 32.8258341980075 24.0190537207777 90 90 90
0.169857072393174 -4.83880095626523 90751.0895685264 90781.25 399.894411284539 400 5.8873026946165 -4.4536727274114  19.8596598827961 31.9563874354708 23.9615743360103 90 90 90
0.174962598159537 -4.83244929163923 105729.598874095 105937.5 399.912330898459 400 5.71550725994687 -4.40361557921005  19.4077923815161 31.8518636607477 23.9360423976531 90 90 90
0.179609688243309 -4.82535444416018 120896.442011993 121093.75 399.65857589431 400 5.56762839343802 -4.35361115535872  19.0540896720728 31.6865045157271 23.7998107476583 90 90 90
0.183270073936024 -4.81809853692687 136308.088814009 136250 400.14210079126 400 5.45642820196101 -4.30219065068328  19.0105295170498 31.241945741234 23.793305511962 90 90 90
0.186965092040913 -4.81120584325523 151589.824307885 151406.25 400.014383813903 400 5.34859202369805 -4.25347629368606  18.8927818343301 31.286753688957 23.3150700305701 90 90 90
0.190075996281048 -4.80542538709088 166658.274944564 166562.5 400.744318801588 400 5.2610535762832 -4.20640539681232  18.8197451666131 31.0360359997392 23.2853875602464 90 90 90
0.192984843083307 -4.79801095760374 181754.962549826 181718.75 399.998674587237 400 5.18175409023352 -4.158512004112  18.7913204303196 30.7482407852582 23.1924830052185 90 90 90
0.195792760356581 -4.79120948913177 197057.461014626 196875 400.167258837964 400 5.10744114429351 -4.11133667251535  18.8079663264152 30.5567552056344 22.9607597198181 90 90 90
0.19848092052392 -4.7841185259759 212422.015931735 212031.25 399.532172435992 400 5.03826764487162 -4.06452048212284  18.67086233904 30.5199973963021 22.873347717727 90 90 90
0.201138945884729 -4.77634347009809 227113.972670127 227187.5 399.970396060483 400 4.97168758442779 -4.01992149303773  18.5929519773656 30.4200032440827 22.7641059647074 90 90 90
0.20375186434338 -4.76792856324902 242423.640834834 242343.75 400.499673860129 400 4.90793055181432 -3.97357786320772  18.6015751035361 30.2166819873093 22.5926008036957 90 90 90
0.20613230036528 -4.75976063610885 257821.970870714 257500 399.114009866327 400 4.85125328843628 -3.92754349410779  18.373972710065 30.2453826984083 22.5936705912952 90 90 90
0.206464360358171 -4.75907122950645 258409.05445154 258500 400.36885422334 400 4.84345093877324 -3.92617066524963  18.406523316339 30.0727712923293 22.6206023148771 90 90 90
0.209086705167959 -4.7506088781858 273811.532081206 273593.75 400.226684759241 400 4.78270485536946 -3.88154407118683  18.4028670156847 29.7394432504313 22.6732753771293 90 90 90
0.211548386818989 -4.74184898331383 288674.262299504 288687.5 400.000697711761 400 4.72705093636875 -3.83847310929588  18.2551229647419 29.830011422273 22.4867685532974 90 90 90
0.214106175697925 -4.73262035306434 303785.210140363 303781.25 399.635435640041 400 4.67057989682121 -3.79541468756366  18.2189649775896 29.4923749210304 22.4438760955655 90 90 90
0.216526584144385 -4.72400599498071 319055.360829611 318875 400.883320273228 400 4.61837055228829 -3.75252216001347  18.0443313771497 29.530751908898 22.4772388095422 90 90 90
0.219000468463577 -4.714982338497 333669.533064217 333968.75 400.035526635759 400 4.56620027808898 -3.71234736939782  17.9695005247307 29.4794811353123 22.3385818330967 90 90 90
0.221375313774664 -4.70555847346685 349190.806651661 349062.5 399.492519711596 400 4.51721550587114 -3.66943534202609  18.042282167724 29.3921528511736 22.1942006613008 90 90 90
0.223696146981351 -4.69557212587653 364339.020260732 364156.25 400.643394870654 400 4.47034968413367 -3.62724792404614  17.9058907570497 29.4064216410337 22.0501345312221 90 90 90
0.226227446401463 -4.68457314623938 379150.242310122 379250 399.829191223391 400 4.42033014077965 -3.58686449060202  17.8412863539669 29.1215071612776 22.0074834702424 90 90 90
0.228617697837236 -4.67448735423866 394252.103187584 394343.75 399.913332759477 400 4.37411455657274 -3.54648161318028  17.7959549073657 29.0049929643594 22.0613028704247 90 90 90
0.230967734962307 -4.66447401794161 409345.974665731 409437.5 400.413904676706 400 4.32960906926327 -3.50656043160843  17.6942233757658 29.0424346112284 21.789782957785 90 90 90
0.233203277184033 -4.65471124943892 424614.437940873 424531.25 400.235404200096 400 4.28810440434268 -3.46656207196893  17.6534235180963 28.8336443097171 21.8218655005168 90 90 90
0.235519951485324 -4.64421127288245 439773.558168859 439625 399.869000137977 400 4.24592478765993 -3.42711305365141  17.5745495591152 28.8058564189139 21.6673965865393 90 90 90
