#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.190732042924524 -4.7878878274174 140722.602548443 140000 600.182146778307 600 5.24295752652173 -4.25014687595659  17.6085919197485 8.94733952777973 12.8990412637008 90 90 90
0.193601649757859 -4.78322140985094 150157.172817703 150000 600.775760593279 600 5.16524524068218 -4.22179152049465  17.8128495911428 8.90526450317364 12.4414489859747 90 90 90
0.195844018604289 -4.77848953325184 160076.841403478 160000 600.451346437371 600 5.10610437391269 -4.1910930740264  17.827627279765 8.85680027117184 12.3796614387976 90 90 90
0.198961925346019 -4.77352374355122 169232.217420789 170000 601.235403835748 600 5.0260872690133 -4.16527251057263  17.622154775925 8.71123490700805 12.6961187207955 90 90 90
0.201472368545339 -4.76826021292838 179477.800542752 180000 601.261063453385 600 4.96345978964834 -4.13489334646517  17.544955967282 8.76321590587857 12.4311914932131 90 90 90
0.204055082509065 -4.76283524858194 190175.461541392 190000 601.585749500522 600 4.9006375519001 -4.10369322001739  17.2409285600944 8.54408701666634 12.7046779830154 90 90 90
0.206739640431666 -4.75789867334119 199657.586267355 200000 603.226167419734 600 4.83700173760596 -4.07746813690512  17.2560062103314 8.59874805960466 12.6162391817297 90 90 90
0.209447534626768 -4.75235207982114 210271.593487978 210000 598.801779869743 600 4.77446536566774 -4.04868162220027  17.1282431481474 8.67619610060722 12.2866953835483 90 90 90
0.211830731180477 -4.74724706359595 219469.589661601 220000 601.127765524222 600 4.72075035773734 -4.02324283898507  17.3022549406911 8.56009785358948 12.2919822114572 90 90 90
0.214772665707409 -4.74135991820293 229864.126230676 230000 600.502753005134 600 4.65608599076722 -3.99612093023819  16.9226033958342 8.49177983429318 12.5334942244302 90 90 90
0.217244697346362 -4.73610446029593 240027.021519678 240000 598.089198181308 600 4.60310429766513 -3.96952530942753  17.0407425060834 8.49759970123106 12.0943965821536 90 90 90
0.21951510437286 -4.73104567342907 250571.195059654 250000 600.796407499115 600 4.55549518042019 -3.94129226758011  16.7447303120754 8.39753678078307 12.4566715812465 90 90 90
0.221961900257888 -4.72586530929618 260207.764270874 260000 598.852137578944 600 4.50527770233605 -3.91710888435764  16.80836745329 8.46442879081968 12.1606438215462 90 90 90
0.223886565535364 -4.72118061953761 270458.421636057 270000 600.809674050624 600 4.4665475912267 -3.88984319035317  16.8335314231452 8.42332728939676 12.2319363085863 90 90 90
0.225942417477481 -4.71616007985343 280315.330895728 280000 599.500270490333 600 4.4259064374208 -3.86469634651826  16.8319633863214 8.35282780477804 12.0485540951915 90 90 90
0.228089640399982 -4.71097024127717 289437.523669531 290000 598.876123418755 600 4.384241205547 -3.84192236955385  16.7858144588531 8.40140044536112 12.031996234766 90 90 90
0.230007736901863 -4.7059537178466 300160.277342059 300000 599.773507121576 600 4.34767983664249 -3.81423955036972  16.5766092427799 8.23988170450456 12.2736368035567 90 90 90
0.230105428098612 -4.70568294691028 299431.363805153 300000 600.953877311773 600 4.34583403035346 -3.81621852140268  16.6131286320469 8.3025463631781 12.0818063214869 90 90 90
0.231998322602084 -4.70076444380569 309990.831694174 310000 598.582250414209 600 4.31037599230908 -3.78974695004142  16.5405969021874 8.31736838374753 12.0369572978066 90 90 90
0.233915660231674 -4.69501567464929 319303.229741849 320000 600.345318149236 600 4.27504511245456 -3.76578038505224  16.4739186721476 8.22254256088277 12.0727484052074 90 90 90
0.235822149476641 -4.68772775978217 330119.911279527 330000 601.266394807128 600 4.24048378076145 -3.73662082485176  16.4711770823318 8.24119348541219 11.9098550731693 90 90 90
0.238027996937312 -4.6790242921315 340195.256079498 340000 601.703217945964 600 4.20118646909995 -3.70948428915757  16.5632313829892 8.19683185244189 11.7843939815689 90 90 90
0.239809501293205 -4.67291082359047 350232.641673603 350000 600.413382766106 600 4.16997656309431 -3.68407421072759  16.7485156760334 8.35414638827776 11.5463449114945 90 90 90
0.241436341602032 -4.66767932311433 360900.847497252 360000 602.226481704451 600 4.14187853147781 -3.65717247420832  16.5281297571863 8.16435811979954 11.7974457407727 90 90 90
