#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.262934153048331 -4.3401350683042 659653.012581042 660000 1799.1042925751 1800 3.80323357923072 -2.54265362360188  16.1172717361596 7.98647345844035 11.0821265252111 90 90 90
0.265684282064214 -4.34461995983692 672030.409524214 670000 1800.4216196946 1800 3.76386586451624 -2.53436896564445  16.1604367986088 8.08789538966704 11.0371864703484 90 90 90
0.266067701968293 -4.33573557379332 680673.275849803 680000 1803.65234561365 1800 3.75844190257699 -2.50675716965655  15.9754673819996 8.10217429207882 11.2380134777732 90 90 90
0.268148616440078 -4.33658774870465 688092.383804237 690000 1804.31272714007 1800 3.72927525517725 -2.50274546810509  16.0300491361557 8.01415522032475 11.1454706860302 90 90 90
0.269147627273208 -4.32985119733011 700101.088683812 700000 1801.48866879508 1800 3.71543308826911 -2.47436620539733  16.1041095585644 8.04856937553788 10.9886741702831 90 90 90
0.270525116519676 -4.32781432592206 708783.598209445 710000 1801.76687467707 1800 3.69651444148723 -2.46065391333512  15.9337003020699 7.88773901073113 11.3881289101686 90 90 90
0.272105458726086 -4.325720256267 719634.729259192 720000 1795.31766092568 1800 3.67504571456116 -2.44408358586471  15.8406699911002 7.84965180078646 11.2969489974344 90 90 90
0.273687928257985 -4.32422012591497 730124.069675655 730000 1796.78992197309 1800 3.65379652060274 -2.42777476239627  15.7946266825629 7.93552137675684 11.1970217468627 90 90 90
0.274288443671989 -4.31730834249898 739901.929517288 740000 1792.40670692967 1800 3.64579705441714 -2.40302400662286  15.8069630752147 8.09107568267403 10.9853705593747 90 90 90
0.275833495297245 -4.31622969329313 749769.693718189 750000 1803.16473516151 1800 3.62537551475529 -2.38762448301262  15.4958167578851 7.89033444812197 11.2895147440785 90 90 90
0.277103769005172 -4.31338762886894 759567.578341339 760000 1799.46008279971 1800 3.60875640049968 -2.37104958719957  15.7718402746349 7.816216417693 11.2397686815439 90 90 90
0.277859508255179 -4.30689243584373 770085.549488278 770000 1803.66379704203 1800 3.59894108457726 -2.34488753770741  15.7711885545826 7.94051158279899 11.0683212273594 90 90 90
0.279344802453533 -4.30704748980891 778353.649843906 780000 1796.93958285501 1800 3.57980528442567 -2.33661550569921  15.8962177999438 7.84381614740768 11.0784860487768 90 90 90
0.280116035720588 -4.30019310685711 789948.694292132 790000 1798.53824016402 1800 3.56994913706935 -2.30874538071519  15.7924085033584 7.84811470159676 10.9887141432761 90 90 90
