#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.0987503637015402 -4.72467054954364 30191.7774126284 30156.25 1598.1399828819 1600 10.1265449818734 -4.3274068988359  18.6623554959755 52.8681360563012 26.0286792059393 90 90 90
0.114201397749758 -4.71972323634011 45305.1565699935 45312.5 1600.1189910586 1600 8.75646025096152 -4.26545323873224  16.3707124821499 48.5101091356556 28.7502679560713 90 90 90
0.125730154834477 -4.71220117719944 60531.9317393441 60468.75 1599.79814457207 1600 7.95354146597924 -4.20504543508869  13.8159251062399 42.7607900275483 34.709117677383 90 90 90
0.134948408788375 -4.7036310275166 75821.0497362011 75625 1601.9663688275 1600 7.4102392831337 -4.14604637760084  11.5881894847254 43.3300506837072 38.6471128989749 90 90 90
0.142942375748132 -4.69573457825957 91068.4318505044 90781.25 1598.29194913729 1600 6.99582607862921 -4.09163511953244  10.5714543367845 43.2497227261133 39.1523924412372 90 90 90
0.149961124842951 -4.68608409016996 106047.720565737 105937.5 1599.3882294153 1600 6.66839489932649 -4.03808418086921  10.7482650622558 42.8757858931633 37.3992393569718 90 90 90
0.156174416936687 -4.67720600397851 120932.085971298 121093.75 1601.51285601682 1600 6.4030973805742 -3.98701015504265  10.413504194553 46.7447168909304 34.2492884374945 90 90 90
0.161770812242703 -4.66735131150708 136235.555692373 136250 1600.87186658027 1600 6.1815848368228 -3.93491731891675  9.99100060563782 45.2437249221306 35.3261774668247 90 90 90
0.166717567152592 -4.65872547684288 151079.412295218 151406.25 1598.25135327339 1600 5.99816814196149 -3.88663910266319  10.2695183181412 39.0987869330563 38.8544321351511 90 90 90
0.17132165223732 -4.64907948991396 166512.837995046 166562.5 1601.08211055774 1600 5.83697382637174 -3.83561738887004  9.93616028299952 41.5804549829914 36.6835728641913 90 90 90
0.175539241929737 -4.64015316995854 181557.090494163 181718.75 1597.92492693912 1600 5.69673190454059 -3.78818022168528  9.62627262497161 39.6769030688588 38.4867663915411 90 90 90
0.179445462121103 -4.63080735718601 197087.721900788 196875 1598.58191589719 1600 5.57272381357365 -3.73876415627095  9.69891658978549 41.9691889001772 35.6072987489719 90 90 90
0.182998261317158 -4.62209987975995 211804.294295784 212031.25 1601.53476894195 1600 5.46453279283828 -3.69280670850315  9.64098203971011 43.08529661697 34.2784937121982 90 90 90
0.186470460832052 -4.61290626755171 227118.846347336 227187.5 1601.15042211152 1600 5.36277968927565 -3.64585956766392  9.66057359573817 39.6052734879285 36.1677338237944 90 90 90
0.189653975050106 -4.60397792990536 241953.649553629 242343.75 1597.15379512144 1600 5.27276056162704 -3.60137960110869  9.49468053153691 40.4908218840126 35.7786863950606 90 90 90
0.19286658781948 -4.59449835530327 257170.787777823 257500 1597.85987137281 1600 5.1849312589902 -3.5558356643268  9.43680018941468 37.1464417867885 37.9933739304126 90 90 90
