#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.109154951910882 -4.79745359634307 22516.1262108822 22500 875.395353620103 875 9.16128844815432 -4.55561271129024
0.117536266468984 -4.79683770236798 29960.2807505294 30000 875.484341269607 875 8.50801229307286 -4.52462854399199
0.122248737839723 -4.79576584325464 34879.5575418547 35000 875.185525476716 875 8.18004355440522 -4.50461950086018
0.126385771873832 -4.79437703939795 40021.7464143844 40000 874.865025210817 875 7.91228304558109 -4.48371803179478
0.128203876539311 -4.79419429561776 42572.5703634657 42500 874.458446144979 875 7.8000761520918 -4.47396371533025
0.130110835765753 -4.79286908166584 44957.1410665708 45000 874.824496074385 875 7.68575494972889 -4.4641867219528
0.133721683862314 -4.79122788825233 50122.4041015828 50000 874.888086553041 875 7.47821872352167 -4.44425056355684
0.137188426579679 -4.78844559775155 55068.8226457262 55000 874.495124174941 875 7.28924461728703 -4.42493111061655
0.140254792716824 -4.78650452775755 60076.0853741389 60000 875.606882993081 875 7.12988113011588 -4.40604292106282
0.141689327914026 -4.78556197755977 62251.5703189349 62500 875.173362729177 875 7.05769456826544 -4.39828125806349
0.143239641744965 -4.78414865517234 65071.7224340296 65000 874.993145671029 875 6.98130760324351 -4.38756756503427
0.14609307941496 -4.78157718706678 70013.5847146166 70000 875.475283404364 875 6.8449512051123 -4.36935480458112
0.148681365407016 -4.77924319688077 74872.1146406004 75000 874.715146306203 875 6.725792416975 -4.35193998991631
0.151420397214792 -4.77645718103249 79899.2454052456 80000 875.123773493646 875 6.60413008018653 -4.33405121154009
0.152546542061891 -4.77508445993066 82653.3720398883 82500 875.300006584568 875 6.55537638863215 -4.32382612626947
0.153801051929785 -4.77367706410005 85029.2369231289 85000 875.499445190924 875 6.50190611476788 -4.31551518584261
0.156100212603947 -4.77135424677714 90120.0077313313 90000 874.736496321498 875 6.40614117891802 -4.29800682114353
0.158262002884903 -4.76876535845772 95080.1539525745 95000 874.57967329657 875 6.31863607038549 -4.280802794014
0.160428368292487 -4.76599158150101 99822.7766608552 100000 874.794631348164 875 6.23331154360953 -4.26461875255482
0.161437846312838 -4.7645192259533 102538.152676807 102500 874.866794183728 875 6.19433436978699 -4.2550593141153
0.162448102118299 -4.76308593641602 104890.428246119 105000 874.94927637407 875 6.15581214529533 -4.24704540681238
0.1643948711518 -4.7607658792178 110195.642310409 110000 874.588670462894 875 6.08291483179311 -4.22940480519151
0.166183046191233 -4.75828763144733 114792.164048429 115000 875.822166945176 875 6.01746100411027 -4.21400416954329
0.167968190013053 -4.75564387587837 119770.513892048 120000 874.883095804275 875 5.95350822034989 -4.19757215721882
0.168902205961662 -4.75436377859052 122540.087434594 122500 874.302607841977 875 5.92058578694338 -4.18858748787783
0.169535949654588 -4.75309562492891 124814.916838054 125000 874.765417380257 875 5.89845399773556 -4.18057116995604
0.171251071770316 -4.75061948792163 129917.822358243 130000 875.638000768659 875 5.83937951256279 -4.16398699595837
0.172840246340284 -4.74804493025704 135017.739761239 135000 874.405969578618 875 5.78568950909282 -4.1475107423808
0.174347199669581 -4.74553470575538 140150.761763175 140000 875.377896722296 875 5.73568145571124 -4.13071992232774
0.175112247053037 -4.74427093424316 142530.903853096 142500 874.440714147487 875 5.71062285379231 -4.1232795173078
0.17578938925577 -4.74275333505771 145019.669722018 145000 875.800731582346 875 5.68862548663288 -4.11470342522466
0.177201732862675 -4.74050966533213 150100.119081687 150000 873.824520353856 875 5.64328567133688 -4.09892414972989
0.178655156172047 -4.73772045607656 154704.145091133 155000 873.964167640077 875 5.59737553299043 -4.08433978606522
0.179875783062457 -4.73518491517743 160060.3095971 160000 875.085781563944 875 5.55939205920108 -4.06673677431487
0.180565535638348 -4.73375825102128 162436.457154921 162500 874.858812075174 875 5.53815542077135 -4.05925064693684
0.181250396476481 -4.73244328574192 165234.880459152 165000 874.737025127357 875 5.51722931061153 -4.05043782240369
0.182557056654412 -4.73000872804552 170233.097452499 170277.777777778 874.875166019405 875 5.47773949868748 -4.03497294213617
0.183841469393598 -4.72739363315463 174763.346373509 175000 874.839637634585 875 5.4394691431618 -4.02103893363221
0.1849627970487 -4.72501114767668 180114.049465589 180000 875.819033277781 875 5.40649263503894 -4.00407721946932
0.184964080651429 -4.72513175459016 179976.808248872 180000 874.331633258131 875 5.40645511538282 -4.00485029181485
0.185525627427269 -4.72363436824938 182215.430538353 182500 875.94440643983 875 5.39009092095391 -3.9974554169787
0.18607375562512 -4.72218888186016 185141.838976295 185000 874.923121129764 875 5.37421301913572 -3.98813452535161
0.186077868691201 -4.72261646539892 184925.084053235 185000 874.771270016486 875 5.37409422750599 -3.98932382744411
0.187234645180009 -4.72010990737721 190088.1398256 190000 874.879647854648 875 5.3408919008477 -3.97342197225623
0.187292179839194 -4.71986002291758 190062.11793406 190000 874.740182168283 875 5.33925122158643 -3.97346729849672
0.188353023912041 -4.71736129052801 194934.801169347 195000 874.91322154996 875 5.30917942929862 -3.95836666591651
0.18839149483596 -4.71738637811948 195370.479425328 195000 874.771196201101 875 5.30809525594954 -3.95710408771863
0.189460308611828 -4.71489382418751 200093.153247802 200000 875.598160251888 875 5.27815038055718 -3.94260233443059
0.189493939120734 -4.71489264486559 200066.25479328 200000 874.693575684099 875 5.27721363881122 -3.94291445815409
0.190005309935148 -4.71344245980906 202646.394493198 202500 874.377350414359 875 5.26301080923114 -3.93480390523242
0.190479571898212 -4.71222615325756 205011.803286546 205000 874.97712694769 875 5.24990680121005 -3.92741688091378
