#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.0931567194108408 -4.77973631716964 15038.9409341634 15000 999.83718210886 1000 10.7345987098342 -4.54982200569264  24.6383071249382 30.5175811375764 36.8193598114918 90 90 90
0.113987082463841 -4.78264715088467 30044.7096219602 30156.25 999.498423264243 1000 8.77292389966398 -4.48901330583629  22.6252098987611 24.4608292358623 41.1114848789455 90 90 90
0.127197146813579 -4.77889612191925 45250.4839935312 45312.5 1000.9524979448 1000 7.86181156614782 -4.42754780143117  24.1115556697733 21.2188827798077 39.6521069528702 90 90 90
0.137461031657822 -4.77257587792946 60391.9745427574 60468.75 998.384969734757 1000 7.27478899248531 -4.36939494036067  23.0637828516459 23.9259115014906 34.2051170034268 90 90 90
0.146170713363501 -4.76511334696821 75759.0697649614 75625 999.564080006172 1000 6.84131572590177 -4.31250205472522  22.9247423347066 25.8745371408942 29.828037337385 90 90 90
0.153670847811256 -4.75699075216511 90602.1821809953 90781.25 1000.29139887345 1000 6.50741512943456 -4.25978709804861  23.5207624949467 28.5906415398572 25.2458097585003 90 90 90
0.160165598006115 -4.74834055652312 106020.471316914 105937.5 999.997647424822 1000 6.24353801595909 -4.20601673293814  22.5727336651946 26.6466384890937 26.9808843853382 90 90 90
0.165853486633174 -4.74024680359018 121339.296331684 121093.75 999.87715435413 1000 6.02941801405566 -4.15444001730717  21.9376141554603 26.6693414332652 26.6727547093876 90 90 90
0.170855360190711 -4.73226873242949 136463.177393224 136250 999.444888743368 1000 5.85290387661111 -4.10466178373569  19.1184473577536 28.6709284105298 27.5021013231786 90 90 90
0.175371266274535 -4.72432695505001 151407.770704214 151406.25 999.884285613042 1000 5.70218839860888 -4.0562976836818  17.2740290873806 28.8831485825163 29.763253987955 90 90 90
0.179534949760337 -4.7166666839335 166710.540691453 166562.5 999.490354512 1000 5.56994613770138 -4.0079950875445  17.7583833844083 27.8281824955142 29.3768919995556 90 90 90
0.183342769712166 -4.70801703957921 181615.142219436 181718.75 998.668990463608 1000 5.45426471722842 -3.96072891750413  16.7701478731296 28.607543133636 29.208631100701 90 90 90
0.186918490609726 -4.70080259315318 197136.502275857 196875 999.715443258277 1000 5.34992550356047 -3.91340530460018  16.3495658188972 28.8366741705086 29.380607183435 90 90 90
0.190292094500919 -4.69216927328061 211937.866153334 212031.25 999.124607171827 1000 5.255079054244 -3.86795237894506  16.3226086992893 29.1110402860249 28.7025976070612 90 90 90
0.193266749777758 -4.68406601799625 227086.292460329 227187.5 1000.04885446959 1000 5.17419577423391 -3.82151341437461  16.0823451737464 28.1790094913926 29.4974532146 90 90 90
0.196403132958004 -4.67574129889447 242519.866137815 242343.75 999.481764767226 1000 5.09156847418429 -3.77592673430121  16.1882307066569 27.8389250516301 29.1447576078337 90 90 90
0.199339343245496 -4.66740294471165 258118.088823011 257500 1001.92301497741 1000 5.01657115810025 -3.72976782304608  15.7981756754668 28.0686994217952 29.2912589817967 90 90 90
0.202065335323421 -4.65887820504993 272395.234332602 272656.25 999.771853606429 1000 4.9488943682469 -3.68833956247818  16.3299169258353 26.9249210209717 29.1668345470506 90 90 90
0.202320109393114 -4.65838944245441 273507.873558415 273656.25 999.638528285866 1000 4.94266241254828 -3.68551301869188  16.1358178849678 27.342425683104 28.8850352044993 90 90 90
0.205070164355683 -4.64965986330462 288588.713422345 288745.833333333 1001.4272609933 1000 4.87637976563745 -3.6419464654547  16.2641332571685 26.8847682176745 28.9776785302706 90 90 90
0.207795442959431 -4.640801272484 303421.051211866 303835.416666667 1000.14111203126 1000 4.81242507418817 -3.60022482483367  16.3917520369723 27.9736585936988 27.1643035577674 90 90 90
0.210538282623762 -4.63180529438838 318414.300429479 318925 1000.38720052503 1000 4.74973001364805 -3.55863180264777  15.9548638072983 27.8689746360266 27.7374277157481 90 90 90
0.212982621753199 -4.62266399293082 333975.98248139 334014.583333333 998.714600469328 1000 4.69521875432064 -3.51492188127535  15.7789674800757 28.2757520653576 27.3272003237703 90 90 90
0.215640196262343 -4.61310091079857 349451.825540483 349104.166666667 1001.29833261271 1000 4.63735433992752 -3.47229365213399  16.0367043253494 27.8606770078385 26.9411157523123 90 90 90
0.218178610761159 -4.60352402995981 363531.523260291 364193.75 1000.30126437518 1000 4.58340071243145 -3.43434578469299  16.1378946341704 27.7597180964299 26.5825722546997 90 90 90
0.22420483977528 -4.58129251136434 399876.654140236 400000 1001.59725382315 1000 4.46020701873473 -3.33869632205287  24.2353440895606 23.6121633928597 23.876219231896 90 90 90
0.227584143831075 -4.5674505551469 420169.876243429 420000 999.610804703487 1000 4.39397922529371 -3.285998848891  23.9615346778975 23.6239362042144 23.7381828916032 90 90 90
0.230806021402877 -4.5542328466522 439834.026217856 440000 998.220283563489 1000 4.3326425971118 -3.23586088846257  23.8725840395552 23.8003626164912 23.5136793810127 90 90 90
0.233931633226819 -4.54143170650293 459814.277445107 460000 1001.75691874974 1000 4.27475320975683 -3.18518790364364  23.5345754972695 23.7510606508924 23.5371291839874 90 90 90
0.237287149561132 -4.52952112121066 479448.024073099 480000 1000.64082404793 1000 4.2143032264896 -3.13912183845168  23.4320438617393 23.5874080346861 23.4473601853908 90 90 90
