#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.223288240597629 -4.62698597613324 330206.295698808 330000 1099.79666984889 1100 4.47851618752295 -3.56238947593876  16.8961461213758 8.61539784524495 12.0358682203163 90 90 90
0.225586660786521 -4.61959953682961 339533.85645344 340000 1097.67385552304 1100 4.43288621992737 -3.53891714376845  16.8204189463899 8.49737846816925 11.9216658841823 90 90 90
0.229002168715931 -4.61598933587039 348712.2755503 350000 1100.24024373683 1100 4.36677087211547 -3.52395559102793  16.945091105647 8.55824865293687 11.7912196122167 90 90 90
0.230933639265563 -4.60819670886378 360417.979332355 360000 1102.45015401306 1100 4.33024830501218 -3.49221020902518  16.788777143054 8.42264248207823 11.6034457157287 90 90 90
0.233795787457276 -4.60337331774425 369652.743839998 370000 1098.53515435446 1100 4.27723703183805 -3.47515897360902  16.8551249093446 8.34822601342924 11.7480756944955 90 90 90
0.236191211054096 -4.59656810741753 378867.511886889 380000 1097.87879807017 1100 4.23385779486504 -3.45413996366293  16.6049539721692 8.2845783138643 11.8739382101499 90 90 90
0.238656652844374 -4.59252673069432 389638.189530573 390000 1099.94145309426 1100 4.19011994043213 -3.43186658472569  16.635530975176 8.3546676294117 11.4474951331848 90 90 90
0.240747446566287 -4.58607669492516 400420.764974947 400000 1099.80152460721 1100 4.15373045181878 -3.40640354199878  16.4052091140007 8.21724252355853 11.646525199292 90 90 90
0.242368560454235 -4.57804101900288 408309.756167882 410000 1105.46320701609 1100 4.12594768119202 -3.3843240759209  16.5263902534568 8.2430965823343 11.5766413863371 90 90 90
0.244089061496874 -4.57091736174104 419268.24577066 420000 1103.61009698951 1100 4.09686527477924 -3.35685237836254  16.5206045588482 8.27276676030647 11.4413782106822 90 90 90
0.246329641431077 -4.5676376977961 430813.637050534 430000 1100.14795705544 1100 4.05960076176947 -3.33447253087993  16.368095277772 8.25448157591653 11.4975917480587 90 90 90
0.247950876687755 -4.56246509758335 439347.880502811 440000 1105.34726679266 1100 4.03305692384909 -3.3143109933993  16.2509278673124 8.27069078770021 11.4995555138035 90 90 90
0.249778835779274 -4.55680000031311 449203.255873412 450000 1102.69128942863 1100 4.00354176077466 -3.29240398112059  16.4597674293968 8.20160790196902 11.5639528371096 90 90 90
0.251159064356401 -4.55101589942579 458649.846434141 460000 1101.01373117632 1100 3.9815405530456 -3.26954174163779  16.449607806463 8.14306377174206 11.4421744837121 90 90 90
0.252818286900674 -4.54552491071724 469495.446247128 470000 1099.57705846289 1100 3.95541007835749 -3.2449382660717  16.2877855913228 8.13940467676008 11.4254804737579 90 90 90
0.254116545339393 -4.53905437695695 480734.069877975 480000 1101.60136906708 1100 3.93520224613639 -3.21658734375329  16.1779924133041 8.03087507072917 11.5976613161082 90 90 90
0.255864611017375 -4.53487118647958 490527.809846492 490000 1096.50271681571 1100 3.90831696506904 -3.19715810550995  16.2240566509556 8.08563266147224 11.5383961875463 90 90 90
0.257126316109848 -4.52912878115127 501773.224161393 500000 1094.91744042302 1100 3.8891390625796 -3.1701901964764  16.1865222787382 8.1256000808329 11.2346488970465 90 90 90
0.258084456656866 -4.52298244551945 512629.811056582 510000 1102.23788524987 1100 3.87470060364597 -3.14140703974111  16.1368193280306 8.12094457522576 11.3955919093622 90 90 90
0.259783475439211 -4.51956488010275 519550.998030142 520000 1099.71009820668 1100 3.84935954186201 -3.12973473387281  16.0956744525693 8.06064157262823 11.3563349316327 90 90 90
0.260836060364552 -4.51377257432959 530327.589140327 530000 1096.7499517023 1100 3.83382573177333 -3.10361332526611  16.1846862820564 8.05296595015239 11.3529797603878 90 90 90
0.262208172136959 -4.509214570283 540812.18116074 540000 1100.68951375429 1100 3.81376366667044 -3.08013904340695  15.9525044139166 8.03014225443787 11.4833277418054 90 90 90
0.263313223764337 -4.50358613859762 548966.792681283 550000 1096.26350301465 1100 3.7977583719646 -3.06127286122238  16.1781202013297 8.00171750118874 11.2124981452102 90 90 90
0.264622072491338 -4.49971687982681 559463.935084247 560000 1094.14893072749 1100 3.77897425783608 -3.03927957030975  16.0460574503448 8.11749345933724 11.2277695170659 90 90 90
0.265623853000175 -4.49522400712469 570574.291489356 570000 1104.90104721479 1100 3.76472213886357 -3.01240157435068  16.0183696845823 7.96475510385961 11.2348327623514 90 90 90
0.266917718315147 -4.48997200506053 581280.154844709 580000 1098.28351362023 1100 3.7464729067529 -2.98936504216365  15.9975118877582 7.96703029825936 11.303855878878 90 90 90
0.268069177403685 -4.485925220934 589350.421363657 590000 1102.3368099696 1100 3.73038038048701 -2.97177369910976  16.1579290839879 8.03907564034016 11.0921841981069 90 90 90
0.269101226965458 -4.48026350800351 600775.443483705 600000 1097.46886586553 1100 3.7160737291189 -2.94568390157176  15.9847792347101 7.957971446335 11.3193557856791 90 90 90
0.270169935069382 -4.47516731810501 609440.217665056 610000 1105.776440171 1100 3.70137409902101 -2.92492958841484  15.9203259545565 7.89205701928554 11.3554673996963 90 90 90
0.271312861059321 -4.47025138799041 619917.767387624 620000 1097.83804153196 1100 3.68578178010277 -2.90273823102243  15.8371796408166 7.95052986511729 11.19081279872 90 90 90
0.272288740625722 -4.46518350184463 630390.628647735 630000 1099.33756789165 1100 3.67257198260197 -2.8786147244819  15.781809897427 7.96019747292395 11.2680906018624 90 90 90
0.273419181617856 -4.46109335342593 639418.271670809 640000 1104.14728733326 1100 3.65738787631092 -2.85932571527143  15.8191583944459 7.96763847642786 11.1527571345653 90 90 90
0.274275929630342 -4.45518447109716 651565.633601541 650000 1095.99794139139 1100 3.64596339659757 -2.83144539675384  15.7748849633964 8.01599044145767 11.1391084209345 90 90 90
0.275389600464251 -4.45084995955119 660484.038906852 660000 1101.09327416581 1100 3.63121918298368 -2.81215286173733  15.7413188055231 7.98216941881832 11.1762725405349 90 90 90
0.276376158668879 -4.44510316077527 669494.109415874 670000 1096.00899546814 1100 3.61825710588184 -2.79211472274078  15.8671499859699 7.8562778119493 11.1980676815141 90 90 90
0.277495439051016 -4.44139226278678 680072.097829598 680000 1096.10334600731 1100 3.60366283287329 -2.7707557973375  15.7137586940553 7.73989592113579 11.2481537244742 90 90 90
0.278545626855662 -4.43688261018767 690007.450027006 690000 1105.17870537524 1100 3.59007610813501 -2.74843768665032  15.7845818216391 7.75865541479338 11.2001653656377 90 90 90
0.279520200770282 -4.43250700886001 698600.32437319 700000 1101.63822694864 1100 3.57755896441213 -2.73084004346697  15.7535316269782 7.84072576603723 11.1595184331246 90 90 90
0.280575518648223 -4.42660727698222 710664.062784688 710000 1099.35524274063 1100 3.56410282984728 -2.70414829837421  15.8289209831561 7.80840800241413 11.0594988189787 90 90 90
0.28149590007057 -4.42236041189333 720323.795428648 720000 1102.4740351538 1100 3.55244960849982 -2.6833482585041  15.6796077302918 7.81980045257032 11.1403625757423 90 90 90
0.28250576822288 -4.41704363139438 730314.85863925 730000 1100.4030133686 1100 3.53975073249145 -2.66177291031068  15.6256158022834 7.85515203963187 11.1445270514227 90 90 90
0.283502970548558 -4.41191505571331 740098.91383174 740000 1095.80108857453 1100 3.52729990117941 -2.64162125934657  15.7355715241575 7.77640114789288 11.0878822131158 90 90 90
0.284491328729917 -4.40713433427466 750721.671881673 750000 1098.22443489185 1100 3.51504562358508 -2.61875640816245  15.4453023123282 7.84159891645254 11.1698475620977 90 90 90
0.285443324256396 -4.40164541164865 760367.315563884 760000 1100.12194311607 1100 3.50332242873462 -2.59734646231752  15.6281917937807 7.76517119749669 11.0514127561509 90 90 90
0.286408566695901 -4.39773850455772 769223.600439096 770000 1099.43159757497 1100 3.49151567474505 -2.57985011741715  15.7624411252561 7.79832894314602 10.8741213106979 90 90 90
0.287379673085311 -4.39327489948297 779231.801196484 780000 1101.0913312957 1100 3.4797172300462 -2.55924304574749  15.6107475394244 7.8167299743818 11.0340276652658 90 90 90
0.288271231714405 -4.38751673647877 789704.48180282 790000 1099.79291460082 1100 3.46895524070441 -2.53617314009511  15.5444813110916 7.73328449345528 11.1236291022015 90 90 90
0.289246324403918 -4.38271574501333 799101.578960555 800000 1096.86259499751 1100 3.45726087292833 -2.51714867832363  15.6701874380345 7.75209306614148 10.8514757969307 90 90 90
0.290224062460715 -4.37819673428746 812008.991291885 810000 1092.32930405945 1100 3.44561368041412 -2.49137917110711  15.5116000391783 7.75694243645666 10.9784415291677 90 90 90
0.291089859062 -4.37273847328873 821006.11344727 820000 1096.44609382671 1100 3.43536529655267 -2.47138654474349  15.4599152439941 7.76280037443048 10.9296544386271 90 90 90
0.29203613950465 -4.36800911049769 830327.247814762 830000 1101.01625352214 1100 3.42423373249692 -2.4517013429697  15.6566025447181 7.76243518290105 10.8105675596886 90 90 90
0.292880603066235 -4.36307954264089 839651.464119774 840000 1101.5335357329 1100 3.41436062863423 -2.43207987620719  15.3611993599992 7.76809301265939 10.9605061951811 90 90 90
0.293831109623769 -4.35838204315831 849699.056281294 850000 1101.3684773929 1100 3.40331560290002 -2.41172633671471  15.4297944728755 7.74196733358802 10.8132818204752 90 90 90
0.294752866303248 -4.35333387890155 860348.241763065 860000 1102.38059801197 1100 3.39267269065732 -2.38982333304052  15.465491191484 7.68044703086177 10.9204550470102 90 90 90
0.29568273060587 -4.34794927395762 869163.181048245 870000 1094.87594575139 1100 3.382003399221 -2.37223821821324  15.3428272508346 7.63518653609077 10.9933874488191 90 90 90
0.296483907543221 -4.34292252837731 878857.044083676 880000 1101.00568523433 1100 3.37286434291285 -2.35110532521937  15.419548086918 7.72595566895752 10.848583830976 90 90 90
0.297437475327652 -4.3388628717428 890454.147654811 890000 1102.57350098288 1100 3.36205112990022 -2.32829923297781  15.3662166390477 7.7760133047703 10.7665500331009 90 90 90
0.298352355677204 -4.33321465914038 901233.251433997 900000 1096.10215999959 1100 3.35174159335926 -2.30679043179008  15.4753388115117 7.69296727582067 10.7951117586511 90 90 90
0.299200489914972 -4.32851043730132 910115.242588925 910000 1102.16859995893 1100 3.34224051666555 -2.28809292426054  15.3713265107989 7.63365542221109 10.9573275469883 90 90 90
0.300026831079106 -4.3242992247566 920601.266989749 920000 1101.86609153228 1100 3.33303523689299 -2.26726541897889  15.3121909961204 7.65804935454497 11.0097690740581 90 90 90
0.300959051864508 -4.31921321851971 930579.668041233 930000 1104.654668477 1100 3.32271115889281 -2.24732806581296  15.3611086842535 7.6713868585415 10.7469357934914 90 90 90
0.301765228603849 -4.31405844265373 940957.489790064 940000 1099.10285167954 1100 3.31383441567014 -2.22652264245303  15.4241170920817 7.64523264773363 10.82012332354 90 90 90
