#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.126984330796311 -4.90411601178541 15030.4845137745 15000 200.124580837014 200 7.87498736048028 -4.80438801980466  21.4610040062175 38.0773188011075 24.9937017385884 90 90 90
0.140814009180262 -4.89889793676602 30102.6415853385 30156.25 200.170718807885 200 7.10156614261196 -4.73961163632869  20.9744002467641 36.4666328672954 23.9150905415363 90 90 90
0.15169165681337 -4.89076835666261 45206.0070860666 45312.5 200.037396159216 200 6.59232037547275 -4.67892249829505  20.2232693823806 36.2225993372001 23.2886882778262 90 90 90
0.160028454589004 -4.88269671010979 60323.9357782618 60468.75 199.825649721817 200 6.24888869025367 -4.62160561495655  19.6164032164248 35.9886294435217 22.8836381873333 90 90 90
0.165939815619305 -4.8753338255004 75627.8079642646 75625 199.974383229889 200 6.02628125304283 -4.5650421793437  19.3048125284057 35.3335712434894 22.9310271056936 90 90 90
0.171412971637918 -4.86736167404158 90815.0705048289 90781.25 199.98383566615 200 5.83386420785199 -4.51085243971492  19.0849375334227 35.2016653627521 22.4313771998296 90 90 90
0.175646616918465 -4.86028695088055 105926.992891135 105937.5 199.544276285956 200 5.69324942059202 -4.45810401134389  18.9144735506546 34.9070394824485 22.2897344950131 90 90 90
0.179288519379805 -4.85352855316257 121086.984509483 121093.75 199.762968693591 200 5.57760197618454 -4.40618756036608  18.8826431796051 34.7041072879857 22.0033986659279 90 90 90
0.182996208168091 -4.84552201740524 136360.673037135 136250 199.701479452087 200 5.46459410285405 -4.35463425812002  18.8404992046173 34.4043338568406 21.8856004440963 90 90 90
0.186245088328231 -4.83799412828416 151509.013753204 151406.25 199.775693273431 200 5.3692691118793 -4.30444646106041  18.7078257435084 34.137609102928 21.7864208087348 90 90 90
0.189154087310254 -4.8308073802305 166540.454498797 166562.5 199.608261577245 200 5.28669517122188 -4.25548927190736  18.541856774258 34.1337704567464 21.65950785884 90 90 90
0.192145575175745 -4.82288992990141 181692.540174826 181718.75 199.935381234525 200 5.20438734582024 -4.20686570433199  18.4817271180866 33.8408144941093 21.489235388414 90 90 90
0.195347919557067 -4.8149157250798 196762.445424234 196875 200.074186171796 200 5.11907166591488 -4.16040219874098  18.3327369294726 33.5165479922237 21.5427705336757 90 90 90
0.197935769916086 -4.80739394475783 211887.815679927 212031.25 199.809573968418 200 5.05214393752046 -4.11343784398875  18.2907595608874 33.2833284814831 21.4705750241471 90 90 90
0.20060199327818 -4.7994077842366 227321.766137409 227187.5 199.84263709332 200 4.9849953315931 -4.0663046187599  18.2756063090187 33.0276381708237 21.4306525071446 90 90 90
0.202901648927545 -4.79157839465506 242390.653221408 242343.75 200.239693623589 200 4.92849617184282 -4.02008878450729  18.2367458911009 32.7855353509833 21.3176432274065 90 90 90
0.205593803858876 -4.78257891195934 257655.444223975 257500 199.899008525601 200 4.86395981411201 -3.9745561043652  18.1437818850932 32.6328408466644 21.2952254615295 90 90 90
0.206298248127768 -4.78137410260476 258454.896972252 258500 199.891899187015 200 4.84735090615342 -3.97360215062407  18.0638165917713 32.4078918701262 21.4280532835243 90 90 90
0.208785157518878 -4.77313192406414 273489.832293289 273593.75 200.020508527836 200 4.78961249872172 -3.9297117214328  18.0018194272073 32.1753908548758 21.4312864122419 90 90 90
0.211265856864536 -4.76422916574372 288640.650330639 288687.5 200.020713836292 200 4.73337251386154 -3.88565038129793  17.9178467096271 32.1258183351584 21.3135243587374 90 90 90
0.213727074157615 -4.75518397296365 303862.165375488 303781.25 199.870824460166 200 4.67886440658678 -3.84199231711965  17.8840665560117 31.9375621630169 21.2492934149754 90 90 90
0.215995958857441 -4.74628356948472 318820.938614263 318875 200.063931544071 200 4.62971624696 -3.79916114814961  17.8731366591543 31.7629274631386 21.1215234591147 90 90 90
0.218398964984197 -4.73673818235896 333895.868702973 333968.75 199.959547988576 200 4.57877627795699 -3.75668486638967  17.8150803648235 31.6841355845364 21.0415851323635 90 90 90
0.220945133680108 -4.7266285235388 349284.858534861 349062.5 199.655711913116 200 4.52601052281076 -3.71413731706358  17.6889774062283 31.6269124426068 20.9596475700712 90 90 90
0.223384723961025 -4.71645842749568 364234.572070432 364156.25 200.13243786094 200 4.47658184618961 -3.67291111180136  17.5531123453918 31.5766730012929 20.9074180163382 90 90 90
0.225913980717596 -4.70606962859392 379160.960224959 379250 200.033256061261 200 4.42646354521128 -3.6326897536676  17.5430687997001 31.4765498945285 20.8204852476067 90 90 90
0.228252946834564 -4.69578301988204 394559.841814294 394343.75 199.309261056201 200 4.38110444516975 -3.59112469658926  17.4459236000425 31.4031127970209 20.6939220238664 90 90 90
0.2306647099187 -4.68524345028283 409311.2999859 409437.5 199.947955738586 200 4.33529689197996 -3.55186895629723  17.3989462116556 31.2618219246806 20.6520423122366 90 90 90
0.232720362377165 -4.67594149907414 424281.425689702 424531.25 200.140315609723 200 4.29700259051385 -3.51217235050789  17.363542755429 31.0834603054405 20.6366220992105 90 90 90
0.234976693913103 -4.66571591659235 439666.578953577 439625 199.935949753717 200 4.25574121138078 -3.47203720637848  17.3206576653779 31.0255751312761 20.5331558520009 90 90 90
