#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.0772693330122349 -4.72987076966093 15043.0374265944 15000 1500.20137722414 1500 12.9417449461051 -4.41456456630855  23.4482167844562 55.9529032979057 24.6580793298168 90 90 90
0.101033942830765 -4.73329351067475 30039.9844604076 30156.25 1500.52082900882 1500 9.89766381457593 -4.35388688426414  23.5915932503745 50.7794699072967 21.1895990865919 90 90 90
0.116117645870163 -4.72928700856378 45386.4325588824 45312.5 1501.76353493477 1500 8.61195550862396 -4.29133582118009  17.4055157976542 66.699539536414 19.2616731879519 90 90 90
0.12739564882554 -4.72200093449285 60458.0471464176 60468.75 1499.90057959889 1500 7.84956165472678 -4.2320492978895  12.3815390198412 63.6419036336258 25.5451313653436 90 90 90
0.136471205897632 -4.7146128471965 75664.0451467279 75625 1500.2253332104 1500 7.32755304258181 -4.17477251319655  14.3864342335752 57.0476693769799 23.1632223548166 90 90 90
0.144517614323765 -4.70496390880405 90581.9410697133 90781.25 1501.48548043931 1500 6.91957173995195 -4.11980753665662  11.8690429774467 61.396072293327 24.6633934315491 90 90 90
0.151376942818027 -4.69597818774726 105920.159840597 105937.5 1499.63800458981 1500 6.6060258675069 -4.06554471839734  12.5803599043672 65.6705203368735 20.8089032991035 90 90 90
0.157552184137674 -4.68681810533956 121040.926279267 121093.75 1499.36028247718 1500 6.34710337703837 -4.01364206543425  12.5910922203147 71.7702682011801 18.3058463432232 90 90 90
0.163109110996362 -4.67740191169769 136452.542338338 136250 1499.82716579325 1500 6.13086536914729 -3.96151375716841  13.0148873442191 70.7616035906328 17.3443718897812 90 90 90
0.167910903350925 -4.6683615960249 151666.683546262 151406.25 1499.99293250293 1500 5.95553939645035 -3.91081790346912  12.5738749279622 68.9428074117523 17.8626773188332 90 90 90
0.172604734551213 -4.65930302093768 166515.915066134 166562.5 1499.22372716129 1500 5.79358383534546 -3.86352568797398  11.8943300039288 73.1395129822711 17.1537750999326 90 90 90
0.176606819160547 -4.65091501447592 182196.292943381 181718.75 1500.05792682286 1500 5.6622955147102 -3.81323537309329  11.5693374459238 62.202590024653 20.4090330095066 90 90 90
0.180476583935504 -4.64160190553254 196707.64254118 196875 1500.44231515198 1500 5.54088501784455 -3.7674866308596  12.1385689807368 65.5306513652487 17.9577278144612 90 90 90
0.184049515926216 -4.63302228110228 211916.888617924 212031.25 1499.56019552914 1500 5.43332045709314 -3.72066634113895  11.9120420805699 69.7255093681484 16.8123968435238 90 90 90
0.187393262051675 -4.62427740798111 227299.502017872 227187.5 1500.86422764393 1500 5.33637116431775 -3.67333526963798  11.964309637691 71.7049818076669 16.1999275135198 90 90 90
0.19063833000592 -4.6148430078588 242613.985422883 242343.75 1500.60587564551 1500 5.24553483010969 -3.62670028591851  11.920755206437 69.7011055445435 16.3171194664527 90 90 90
0.194526032647136 -4.61332475128788 250145.836231735 250000 1494.70573221471 1500 5.14070012322705 -3.61835338486332  18.4783304476308 10.31326222113 10.4149431415529 90 90 90
0.193658166553294 -4.6062782888383 257635.01849274 257500 1499.77371182482 1500 5.16373782628374 -3.58218223029869  11.3614461047163 67.147950457181 17.6004630767845 90 90 90
0.197729578975543 -4.60825093655673 260625.77287891 260000 1504.85286802384 1500 5.05741227580164 -3.59194075978094  17.2482806199657 10.7556362068355 10.5702863804364 90 90 90
0.199391382692798 -4.60224275730176 268798.100362478 270000 1497.83820278582 1500 5.01526187588908 -3.56797984730109  17.0753810327981 10.644011139112 10.5186877714007 90 90 90
0.196756644966021 -4.59731455591648 272610.455386109 272656.25 1498.9043718652 1500 5.08242047008219 -3.53890437797077  11.8459275702816 67.3374744932204 16.5655551637932 90 90 90
0.201219424928274 -4.59515030352599 279352.346736377 280000 1499.17040733071 1500 4.96969912500473 -3.53577127404075  17.3990723250745 10.5808480059867 10.4260690516001 90 90 90
0.199456988133555 -4.5881347297089 288179.931990564 287812.5 1500.50095925024 1500 5.0136122547404 -3.49251925821153  11.6493631668135 67.9667164438177 16.4534163750523 90 90 90
0.199727843430206 -4.58696715782631 288512.573824822 288812.5 1503.08584437692 1500 5.00681318551084 -3.4911901452314  11.5853024528698 76.3339141309731 14.6639568528084 90 90 90
0.203638553783165 -4.59093249757039 290296.820812039 290000 1501.49655211154 1500 4.91066147064078 -3.50786852179584  17.1272647823592 10.214776365716 10.7734746434595 90 90 90
0.205353749607732 -4.58426443010722 300635.542233169 300000 1496.82433926387 1500 4.8696456817088 -3.47803236097719  16.9112598979708 10.2722446996627 10.6867711806454 90 90 90
0.202599931815524 -4.57811706716129 303480.045856122 303897.321428571 1498.89475273614 1500 4.93583581711441 -3.44958847938523  11.6532105627565 78.8561966141848 13.8594670164236 90 90 90
0.207154059951392 -4.57856277532334 308724.979277157 310000 1498.3832947529 1500 4.82732513296937 -3.45547558819436  16.9397120183899 10.3197598559313 10.654236107843 90 90 90
0.205244520132182 -4.56818952666035 318622.443733588 318982.142857143 1499.27414245287 1500 4.87223726780125 -3.40559236834701  11.6373842438504 79.246199181284 13.6722862911854 90 90 90
0.209896305333156 -4.5712920353676 321082.042743909 320000 1503.65220378839 1500 4.76425727652881 -3.42296106617032  17.4693743256143 9.91826214183431 10.3159875239157 90 90 90
0.211051973317908 -4.56516844163076 329432.742775668 330000 1501.40015179832 1500 4.73816939154461 -3.39771403871876  17.9049891069203 9.73327257445802 10.3656500408603 90 90 90
0.207927944458197 -4.55961591162655 333996.255443376 334066.964285714 1498.77152405487 1500 4.80935836982242 -3.36343116900869  11.3368008277145 79.251426138393 13.7605619946014 90 90 90
0.213500414389062 -4.55682434071773 338494.523776594 340000 1496.74509175022 1500 4.68383165841403 -3.37464043293281  17.1432024426946 9.98359596033735 10.7243850825516 90 90 90
0.210471479102595 -4.54979652593733 349152.636374814 349151.785714286 1501.22088114 1500 4.75123757510416 -3.32045865607797  11.3796847627005 77.0029506413851 14.0930355897726 90 90 90
0.215609995393993 -4.55149167960826 349251.588047352 350000 1503.02300954546 1500 4.63800390224331 -3.34718148116748  17.7159101439193 9.52329221523643 10.5347391840591 90 90 90
