#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.113954344149503 -4.85024613201924 15033.9316683289 15000 500.102827697153 500 8.77544430151823 -4.70330062849067  20.7938652150723 51.0880091228614 21.5340969981166 90 90 90
0.130305457763505 -4.84781840303458 30212.2009423912 30156.25 500.288237417186 500 7.67427563790098 -4.63847602832134  19.7722797193748 45.9009707604878 22.097574605758 90 90 90
0.142188577657204 -4.84264386973286 45278.9044878507 45312.5 499.581396323446 500 7.03291372961654 -4.57935468400398  17.498578680448 50.1408876170059 20.7396510040344 90 90 90
0.151830547473375 -4.83576268188979 60460.2402220991 60468.75 499.240019822384 500 6.58628989120494 -4.52272433491974  16.2786483610268 49.1856065075066 21.4350768111631 90 90 90
0.159931810284574 -4.82878348234151 75484.6682694805 75625 499.526692538312 500 6.25266479645705 -4.46966853151306  15.5327711866329 49.8364379806253 20.8621357933917 90 90 90
0.166765461628871 -4.82156275248586 90624.9138422003 90781.25 499.749246288678 500 5.9964454883677 -4.4178226397795  15.3614323057262 48.3047564553783 20.9460202481603 90 90 90
0.172596536822273 -4.81492977333322 106144.46140626 105937.5 499.057817343071 500 5.79385901021714 -4.36662084193082  14.7763780938971 48.2811660248634 21.0370250446397 90 90 90
0.177492888310712 -4.80807032128466 121033.325661172 121093.75 500.04177350708 500 5.63402854907314 -4.31786425309836  14.6596262913174 47.5568571341606 20.871508753053 90 90 90
0.181853039908083 -4.80153442280626 136122.212714733 136250 499.479304712393 500 5.49894574490174 -4.26981309297518  14.328753412916 48.4454160093359 20.5096603125916 90 90 90
0.18557089862529 -4.79354917588165 151246.827418161 151406.25 500.477832362293 500 5.38877597407786 -4.22019299284216  14.0984566343093 48.2940287975462 20.4805733711243 90 90 90
0.188885632775109 -4.78771040911859 166539.631724787 166562.5 500.505596952279 500 5.29420890995251 -4.17274297811584  14.2890837571712 47.2114950358387 20.331642378678 90 90 90
0.192049364243726 -4.78046896204463 181710.953590578 181718.75 499.768412994038 500 5.2069945867195 -4.12535706210454  14.2279522920824 46.5403416283024 20.3435477502448 90 90 90
0.194903238048136 -4.77366637114845 196901.82503498 196875 500.341624984316 500 5.13075108456139 -4.078478487469  14.057014606012 46.3391415832685 20.3746641158538 90 90 90
0.19779377304542 -4.76549581033517 211972.739183554 212031.25 499.78502493131 500 5.05577089006926 -4.03203900558268  13.8582957178169 46.6288932884261 20.2572663818867 90 90 90
0.200667579390061 -4.75847158938948 227405.071141582 227187.5 499.551162740055 500 4.98336603770049 -3.98662482765934  13.7241585954688 46.6761641222876 20.1141101546911 90 90 90
0.203546105457971 -4.74992901886274 242458.110514426 242343.75 500.116647165403 500 4.91289183720826 -3.94185194876869  13.8926549115496 45.5342387924489 20.1440098581442 90 90 90
0.206134012959818 -4.7410070845997 257354.120583714 257500 499.711222561041 500 4.8512129834436 -3.89721529385942  13.7782516494263 44.447379900403 20.46182204073 90 90 90
0.206726156462254 -4.74124214981509 258438.850830108 258500 500.44012660214 500 4.83731723703087 -3.89630856663014  13.737775855577 44.6799291391037 20.4016197170447 90 90 90
0.20921256832784 -4.73351875918554 273331.298976775 273593.75 499.902637299999 500 4.77982756003922 -3.85351081919241  13.6352421059844 44.5318030808959 20.421343309759 90 90 90
0.211801989442529 -4.72536004960261 289053.881978401 288687.5 500.874647514121 500 4.72139096819646 -3.80886108383248  13.6453302373388 44.2449228294773 20.251844766724 90 90 90
0.214278284525494 -4.71656395323004 303704.438794642 303781.25 499.100428228038 500 4.66682847594398 -3.76745824852198  13.5840539066285 43.9561536869596 20.2477531447773 90 90 90
0.216775480554536 -4.70677814046373 318707.963581858 318875 499.524873937304 500 4.61306784993343 -3.72460956554568  13.6574363182321 43.6066923196743 20.0581971715904 90 90 90
0.219316851343199 -4.69728510616269 333846.534952673 333968.75 499.972420123754 500 4.559613152731 -3.68261023708434  13.5272537744072 43.5618322645676 20.0567638633527 90 90 90
0.221738435989208 -4.68784911508193 348928.945703607 349062.5 500.017045829222 500 4.5098180454771 -3.64109111908293  13.4801671884121 43.4805279481096 19.8554507198333 90 90 90
0.224241144738932 -4.67821512848568 364257.44135002 364156.25 500.331053757157 500 4.45948490480741 -3.59970717720843  13.4605265035137 43.2691736239159 19.7937389219493 90 90 90
0.226913691560392 -4.66822314360322 379444.576721408 379250 500.005554320143 500 4.40696192954868 -3.55993115100058  13.345210860962 43.378097528355 19.7121110447861 90 90 90
0.229253876556687 -4.65822070230168 394337.944646609 394343.75 499.652375625586 500 4.36197640371299 -3.52007637152155  13.2727578934105 43.2016192228787 19.6761089783416 90 90 90
0.231686855802204 -4.64793237195774 409291.495757856 409437.5 500.306454818065 500 4.31617061976845 -3.48070177704662  13.2670210863803 42.8617933774283 19.5967335604644 90 90 90
0.234561183073004 -4.63691764327265 424525.954509265 424531.25 499.979813262821 500 4.26327999756363 -3.44269321196992  13.1876809202095 42.6221038971239 19.6713517691842 90 90 90
0.236784502569306 -4.62767777758728 439701.342697221 439625 500.413884860027 500 4.22324936450309 -3.4040062927635  13.2567139588506 42.2172207172106 19.552028829751 90 90 90
