0.256406639622946 -4.38895740148888 593771.2011926 595000 1708.47876868375 1700 3.90005501211096 -2.72359494142659  16.0548644782832 8.02799564909645 11.4926980260597 90 90 90
0.257112295402005 -4.38175342224269 604858.272969047 605000 1702.70200454398 1700 3.88935114299557 -2.69440054075389  16.1784793743582 8.15926464772979 11.1846022450191 90 90 90
0.260200349157478 -4.38868283166963 610997.955664021 610000 1702.24347482586 1700 3.84319238324612 -2.70396237653358  15.9519725226951 8.02072442908709 11.5438025191425 90 90 90
0.261154001847603 -4.38791006011571 614907.681287719 615000 1696.16813691894 1700 3.82915824733772 -2.70001696875288  15.9953667472639 8.07291168427686 11.3577054474532 90 90 90
0.260734135596952 -4.38014624151963 621663.745656007 620000 1694.69728232266 1700 3.83532443003865 -2.67375802807471  15.9211539563376 8.04792112717554 11.4613181788078 90 90 90
0.262622372162187 -4.38023065959206 628754.37655881 630000 1700.99992217503 1700 3.80774871450187 -2.66711910735686  15.8067523575049 8.00191286712765 11.6934306805515 90 90 90
0.264274485415827 -4.37638169061203 639408.820772667 640000 1696.29979959101 1700 3.78394455456618 -2.64803280976163  16.0640748233931 7.95663462080823 11.3448124083617 90 90 90
0.266038927436868 -4.37442145837703 649279.14205971 650000 1696.21523092124 1700 3.7588484122772 -2.63286959680556  15.6355208729137 7.90962243454029 11.5220498051465 90 90 90
0.267183141258105 -4.37056931597689 661756.649210393 660000 1699.03891065851 1700 3.74275111555028 -2.60598873528979  15.9007555952973 8.09564808481807 11.1441783864988 90 90 90
0.268687835864394 -4.36842056072722 669935.977203306 670000 1702.23432284813 1700 3.72179111414891 -2.59323328270014  16.0403947093641 7.96033698629055 11.4513524924009 90 90 90
0.269809352045481 -4.36355781597742 679417.100517744 680000 1699.81964137512 1700 3.706320749888 -2.5731744163892  15.9499682475365 7.98770563272167 11.1745401161943 90 90 90
0.270833228385274 -4.35768732344041 688942.208675141 690000 1697.42279054523 1700 3.69230912307942 -2.55164588705916  15.8734763064565 7.90934754054295 11.2012245275041 90 90 90
0.272586215012799 -4.35695505061242 699085.14865765 700000 1700.64067081844 1700 3.6685640906421 -2.53721168389212  15.76760162419 7.86525484951313 11.4422345642932 90 90 90
0.273606601720209 -4.35290785261691 709771.708097907 710000 1703.27037331711 1700 3.65488257122758 -2.51461435391815  15.8078033560894 7.80549938871184 11.5057289209373 90 90 90
0.274605795442646 -4.34764812530949 718634.818437289 720000 1700.80713157637 1700 3.64158374147955 -2.49524098179302  16.2443054011532 8.00501854642908 10.9573528967251 90 90 90
0.275626178186509 -4.34259417597325 730326.170157744 730000 1695.80198814489 1700 3.62810240514719 -2.47064475466131  15.7506805529946 7.91330519981112 11.283053104505 90 90 90
0.276876913871992 -4.34083296508445 740707.740661575 740000 1697.14566885798 1700 3.61171318336178 -2.45281368224022  15.7017323012717 7.91256245814226 11.243089910629 90 90 90
0.277892844269937 -4.33664217177444 748846.60877096 750000 1694.63117089621 1700 3.59850935574515 -2.43655216566006  15.7544957767842 7.99148898716865 11.0836366106661 90 90 90
0.279065741887289 -4.33169464645185 760436.934269143 760000 1700.58357408401 1700 3.58338502331786 -2.41216534797974  15.8840136334409 7.76921405967571 11.1877998414525 90 90 90
0.279905839862343 -4.32565273640768 771247.439189553 770000 1698.05500348751 1700 3.57262999761562 -2.3875421195901  15.7178226403034 7.84404111980086 11.0995904824939 90 90 90
0.280963873667032 -4.32312704136215 780208.767897602 780000 1700.4303939642 1700 3.55917644125697 -2.37102507669755  15.6329619972199 7.95514902913485 11.040441403675 90 90 90
0.282189568117419 -4.31955197926341 789640.041679618 790000 1697.54116272894 1700 3.54371710716075 -2.35456204915002  15.6826368862146 7.82335603279748 11.0770313756458 90 90 90
0.283005188284071 -4.31436770312623 800490.759088053 800000 1701.25914322866 1700 3.53350412429978 -2.32997505651224  15.8220651368731 7.79615506123391 11.1434744944573 90 90 90
