#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.195374870544619 -4.55743195009196 279798.194228152 280000 1800.05431100591 1800 5.1183655155468 -3.43106418145445  9.40842629330246 39.9845123776363 35.2309538237635 90 90 90
0.197349025969301 -4.5509250317985 289988.043910619 290000 1802.1645444937 1800 5.06716460893786 -3.40099707390225  9.32454510346132 39.2777185499367 35.8365813081509 90 90 90
0.199155221155812 -4.5446586434174 300186.108125193 300000 1799.13429537782 1800 5.02120905591341 -3.37144817366957  9.33898777706179 44.4260846863615 31.3176666293476 90 90 90
0.200919730180602 -4.53874631632342 310343.496513546 310000 1801.56593653781 1800 4.97711199940953 -3.34196804620376  9.36935562246718 46.645406006083 29.6800583697938 90 90 90
0.20278466308451 -4.53262945179214 320685.645028489 320000 1800.90426420151 1800 4.93133940599469 -3.31293361071449  9.39379589462047 51.7748799590082 26.4473777098482 90 90 90
0.204564197741006 -4.52609824735175 329700.97910529 330000 1802.84039556283 1800 4.88844094442214 -3.28725154614161  9.28528509374074 48.0581418718588 28.3211135691188 90 90 90
0.206351268930661 -4.51985850485343 339875.86802156 340000 1797.11298195716 1800 4.84610540648539 -3.25970756409067  9.23567623668024 49.5004792291675 27.6474684457314 90 90 90
0.208001659399743 -4.51312180971414 349826.884770271 350000 1799.77956688196 1800 4.80765395278974 -3.23090692412258  9.32271243149878 44.8442599461522 29.8008959031868 90 90 90
0.209682821006809 -4.50723958309539 360193.101914524 360000 1796.55675749368 1800 4.76910790878536 -3.20299859976044  9.16783045790551 46.4468110737904 28.9718447677049 90 90 90
0.211398498537508 -4.49991772945742 369927.954762645 370000 1799.92154416179 1800 4.73040256632935 -3.1752105089239  9.05175251792697 51.1154390068582 26.5506026654471 90 90 90
0.213017477371008 -4.49408649951598 379999.223147247 380000 1799.81029062225 1800 4.69445048519809 -3.14817347299142  9.12177981376908 55.3523318931318 24.268070199552 90 90 90
0.214672617972505 -4.48701600747369 390248.235837592 390000 1798.06525597278 1800 4.65825595012812 -3.12011382925323  9.12780205261362 46.8643233201319 28.2222117674278 90 90 90
0.216290965646874 -4.48097975752083 399971.284620003 400000 1800.71837081413 1800 4.62340161554711 -3.09418081212408  8.99690566448746 47.1041591318082 28.295285710434 90 90 90
0.217985381913319 -4.47396080913197 409696.89587508 410000 1801.25755954406 1800 4.58746357770746 -3.06820650417058  9.03178918234061 43.8844759624304 30.0680311095231 90 90 90
0.219165754235464 -4.46711567387824 420042.892663629 420000 1798.3357333136 1800 4.56275663818188 -3.03858211057551  24.1361045921403 24.1361045921403 24.1361045921403 90 90 90
0.220787968261733 -4.46065470359349 429623.737574758 430000 1800.21680948562 1800 4.52923231221798 -3.01357480215536  24.0598686507638 24.0598686507638 24.0598686507638 90 90 90
0.2222610456756 -4.45347494596716 440121.604752543 440000 1797.75913545244 1800 4.49921396239422 -2.98526708563121  23.9894984961597 23.9894984961597 23.9894984961597 90 90 90
0.223836386948959 -4.44703517013921 450659.319836888 450000 1799.84734590575 1800 4.46754888081726 -2.95788252967085  23.9659218959853 23.9659218959853 23.9659218959853 90 90 90
0.225333280219874 -4.43998296536605 459881.962657489 460000 1801.16571474462 1800 4.43787086853849 -2.93346183247451  23.8846964298748 23.8846964298748 23.8846964298748 90 90 90
0.22671983385189 -4.43353286542823 470397.2064053 470000 1796.70988906314 1800 4.41073012012382 -2.90643907832453  23.8228570403771 23.8228570403771 23.8228570403771 90 90 90
0.228293893296543 -4.42668060375968 479598.120892338 480000 1798.05543383716 1800 4.38031865662323 -2.88316914837062  23.796190580349 23.796190580349 23.796190580349 90 90 90
0.229870849872461 -4.42013061540076 489809.712723122 490000 1800.46708998296 1800 4.35026885990472 -2.85758378668914  23.7076361219414 23.7076361219414 23.7076361219414 90 90 90
0.231222287756951 -4.4135667964394 499553.767851385 500000 1800.73573063695 1800 4.32484259930492 -2.8324613305691  23.683350787717 23.683350787717 23.683350787717 90 90 90
0.232678797951995 -4.40677299779038 510146.081339437 510000 1800.39943804326 1800 4.29777018276635 -2.80573019122167  23.611749967148 23.611749967148 23.611749967148 90 90 90
0.23417656754097 -4.40029173078318 520439.015686081 520000 1798.81634102171 1800 4.27028208031551 -2.78076759722982  23.6105058816235 23.6105058816235 23.6105058816235 90 90 90
0.23551648330431 -4.39321790848094 529547.891352118 530000 1799.52399305175 1800 4.24598731252243 -2.75734619081871  23.5507073318351 23.5507073318351 23.5507073318351 90 90 90
0.237105518908972 -4.38668338961375 540751.853676004 540000 1801.6017536711 1800 4.21753152183654 -2.73048351477821  23.4503778677292 23.4503778677292 23.4503778677292 90 90 90
0.238378688689411 -4.37930073194016 549690.896541404 550000 1800.22844435604 1800 4.19500587698477 -2.70745704247181  23.4452795047596 23.4452795047596 23.4452795047596 90 90 90
0.239719617743036 -4.37289729396811 559839.835690171 560000 1799.23930547875 1800 4.17154010762664 -2.68280397845832  23.4168597788034 23.4168597788034 23.4168597788034 90 90 90
0.241163651031934 -4.36666275917579 570557.845088987 570000 1799.87491754865 1800 4.14656187083343 -2.65748114438795  23.3769316021977 23.3769316021977 23.3769316021977 90 90 90
0.242496613445879 -4.35995806005333 579767.911283184 580000 1800.52774728591 1800 4.12376892934707 -2.63510445162475  23.268360172541 23.268360172541 23.268360172541 90 90 90
0.243746073509361 -4.35386005518731 590953.257081069 590000 1801.24115970245 1800 4.10263019051914 -2.60792154517125  23.2783845129255 23.2783845129255 23.2783845129255 90 90 90
0.245301381069451 -4.34679960521447 600618.005857124 600000 1800.77948702254 1800 4.07661789607648 -2.58593618590121  23.242376902981 23.242376902981 23.242376902981 90 90 90
0.246564990352308 -4.34057312173932 609946.937370971 610000 1798.87999511844 1800 4.05572582940967 -2.56416966251898  23.2010204713369 23.2010204713369 23.2010204713369 90 90 90
0.247806126680231 -4.33350792233409 619969.574436824 620000 1799.24828659093 1800 4.03541273735496 -2.53955728597843  23.1512113130519 23.1512113130519 23.1512113130519 90 90 90
0.250387754709181 -4.32079522981944 640110.087948331 640000 1802.29178790888 1800 3.99380553238905 -2.4923278759344  23.0882693723754 23.0882693723754 23.0882693723754 90 90 90
0.251713459704137 -4.3140883096139 649934.583385297 650000 1799.36114395978 1800 3.97277126608723 -2.47003393506106  23.0260327140162 23.0260327140162 23.0260327140162 90 90 90
0.252938746170549 -4.30773541279039 659627.896116794 660000 1801.64890923752 1800 3.95352635821848 -2.44728638709785  22.986788105021 22.986788105021 22.986788105021 90 90 90
0.254083257364034 -4.30169926614107 669755.539461447 670000 1800.94943702848 1800 3.93571780515733 -2.42378614615294  22.9919930339596 22.9919930339596 22.9919930339596 90 90 90
0.255490427741135 -4.29537656024417 679586.19838313 680000 1798.3999630303 1800 3.91404096365288 -2.40284333893375  22.9114897035996 22.9114897035996 22.9114897035996 90 90 90
0.256652060004852 -4.28891905669093 690787.947396632 690000 1799.13764862688 1800 3.89632563237987 -2.37655324819187  22.8987112337108 22.8987112337108 22.8987112337108 90 90 90
0.257811259910157 -4.28289041158945 699927.887185554 700000 1801.02904641701 1800 3.87880653602361 -2.35571805041685  22.8499431803009 22.8499431803009 22.8499431803009 90 90 90
0.259057835193153 -4.27627499913841 709512.759091724 710000 1800.59745414685 1800 3.8601418839712 -2.3342189016459  22.8145466806547 22.8145466806547 22.8145466806547 90 90 90
0.260216338780825 -4.27046403204548 719948.442734707 720000 1800.90123696626 1800 3.84295622897945 -2.3109501342094  22.7890658086473 22.7890658086473 22.7890658086473 90 90 90
0.261347366497406 -4.26395697125931 730251.79807982 730000 1803.08476028812 1800 3.82632514496726 -2.28702354021637  22.7239533004405 22.7239533004405 22.7239533004405 90 90 90
0.262483847432582 -4.25786596361472 739782.347324273 740000 1800.84573373639 1800 3.80975823762583 -2.26612168936011  22.6906555196321 22.6906555196321 22.6906555196321 90 90 90
