#U[eV]	 V[A³]	 rho[g/cm3]	 Pges[kB]	 H[eV/f.u.]	 a[A]	 b[A]	 c[A]
-197.41574318 	 108.82275991198830189305 	 3.29596882389386019154 	 1000.370703 	 -10.78906173472474985451 	 2.62794020255466879999 	 3.71528604179164689999 	 11.14581938862187189999
-196.02674531 	 106.93860400845677578174 	 3.35404064159688890581 	 1100.443797 	 -10.21472626520022586433 	 2.61273281734632689999 	 3.69369511159369109999 	 11.08098751445679929999
-194.61619229 	 105.18077970707248689388 	 3.41009474353499349101 	 1200.376377 	 -9.65108913809632468005 	 2.59838838468486389999 	 3.67330180633399109999 	 11.01985061758295359999
-193.19400042 	 103.53765606673652679110 	 3.46421232260473910595 	 1299.464667 	 -9.10154481050197361765 	 2.58483854668299709999 	 3.65403696122267399999 	 10.96205486731069629999
-191.77100868 	 102.01199750884628301498 	 3.51602196564081861650 	 1398.107107 	 -8.56269156373665871763 	 2.57220829265134339999 	 3.63585018400347739999 	 10.90784951727293079999
-190.28305370 	 100.52019336430638750759 	 3.56820268640034315714 	 1498.950017 	 -8.01993963802328883617 	 2.55859987994604769999 	 3.61877566969208869999 	 10.85648604445951369999
-188.80492093 	 99.13051062166727279362 	 3.61822431611285321791 	 1600.0988 	 -7.48358100516480071213 	 2.54717811999795309999 	 3.60177070496521186763 	 10.80517901083030850327
-187.32751259 	 97.82141081471086515225 	 3.66664537970516035798 	 1699.69041 	 -6.96269733235436124483 	 2.53467526856004929999 	 3.58671768318914189999 	 10.76005275942441839999
-185.83080184 	 96.56779438014642758327 	 3.71424475729499551728 	 1800.12707 	 -6.44433054779878944545 	 2.52420876572563159999 	 3.57105722641875809999 	 10.71297846180889829999
-184.33008241 	 95.37599355064370288005 	 3.76065727493099603030 	 1900.51726 	 -5.93284726903238414222 	 2.51341016423856759999 	 3.55648763316411993626 	 10.66975396754180620910
-182.83368747 	 94.24580491011461301204 	 3.80575479558036288810 	 1999.909833 	 -5.43264862551274829353 	 2.50394693100849649999 	 3.54210235382818169999 	 10.62614655073143229999
-181.32086964 	 93.15687182317024402157 	 3.85024117899576113010 	 2100.384477 	 -4.93301910934284202421 	 2.49484179972382499999 	 3.52808962720926319999 	 10.58357216601387309999
-179.81336694 	 92.12064240749394075206 	 3.89355105029990497671 	 2200.261107 	 -4.44204615962167293808 	 2.48306270509049249999 	 3.51672432236318139999 	 10.54947739260382279999
-178.30908691 	 91.12987317086433581804 	 3.93588196186225501190 	 2299.42423 	 -3.96005113269743202631 	 2.47700342103180529999 	 3.50195581501322949999 	 10.50566377030115459999
-176.77792492 	 90.16921573750709638858 	 3.97781461296223433709 	 2400.31209 	 -3.47419063114148473875 	 2.46821307207438329999 	 3.48964553591250579999 	 10.46873795271980259999
-175.26286284 	 89.25233886623126811458 	 4.01867814957290340507 	 2499.517773 	 -3.00186726236936594877 	 2.45988291715755779999 	 3.47775121567008139999 	 10.43293875784869579999
-173.73990344 	 88.36377828708095478505 	 4.05908881391097727561 	 2600.42091 	 -2.52671889452598324608 	 2.44986619426397079999 	 3.46746656123141279999 	 10.40206661753887299999
-172.21571563 	 87.50751990075872727166 	 4.09880687290384655781 	 2699.279933 	 -2.06556012148547370937 	 2.44142720565918209999 	 3.45664870900466909999 	 10.36922624036507119999
-169.50133971 	 86.09067796442577645488 	 4.16626320619999738700 	 2799.76055 	 -1.58834988680232721285 	 2.29230479621936479999 	 3.56392369425026833253 	 10.53793141919907419644
-168.19897104 	 85.37480691851964524401 	 4.20119748372977360141 	 2898.73464 	 -1.14456554240698307539 	 2.29385831799305299999 	 3.54573878899759659999 	 10.49678752274719779999
-166.45360599 	 84.52200755985558965837 	 4.24358618962046833014 	 2999.697907 	 -.68384012386632937729 	 2.27637396322233429999 	 3.54501379857118123744 	 10.47389616890981941150
-150.02012724 	 77.42710956608634371261 	 4.63243980060832557760 	 4000.22308 	 3.60795448741736576265 	 2.14568877522152549999 	 3.52616812014055367260 	 10.23347900590282406849
-134.56780559 	 72.22431593106900947778 	 4.96614498006905724871 	 5000.211023 	 7.56967217000559144983 	 2.06884276355069519999 	 3.48606048824178280284 	 10.01431006634168277762
-119.65353010 	 68.10457951317388529710 	 5.26655368205627091320 	 6001.295413 	 11.28722852471079218917 	 2.01107432454644329999 	 3.44655174704179212679 	 9.82569753409941236447
-105.31152820 	 64.74439886382983532260 	 5.53988345392420496813 	 6998.819143 	 14.79272306581954141893 	 1.96575821579324469999 	 3.40853878480212019999 	 9.66281941792851919999
-91.26952732 	 61.88774541692991944388 	 5.79559687598315726913 	 7999.829897 	 18.14518650577751987155 	 1.92696261762579099999 	 3.37394994115226069999 	 9.51903091388952299999
-77.49198511 	 59.41339154474620956510 	 6.03696262196829489830 	 8998.677373 	 21.35043868822782001750 	 1.89414577130684009999 	 3.33997140295566109999 	 9.39135369487889269999
-63.66955882 	 57.18872831861212531903 	 6.27180275808420837170 	 10000.01515 	 24.43957870410630282784 	 1.86494779473944189999 	 3.30672546322861959999 	 9.27354151715528549999
-50.24753622 	 55.23190614735454809800 	 6.49400770350163960493 	 10999.9017 	 27.41271319301976960578 	 1.83938810764548319999 	 3.27554298546405139999 	 9.16712924352955479999
