#U[eV]	 V[A³]	 rho[g/cm3]	 Pges[kB]	 H[eV/f.u.]	 a[A]	 b[A]	 c[A]
-197.42163989 	 108.83695280381962602740 	 3.29553901280679987406 	 998.57351 	 -10.79898835690582628007 	 3.71645299012429349999 	 3.71645299012429349999 	 7.87987061422525769999
-196.02605203 	 106.93744094691895449219 	 3.35407712045435910765 	 1100.429233 	 -10.21481606822492923017 	 3.69470678324921979999 	 3.69470678324921979999 	 7.83375222781050249999
-194.61711599 	 105.18164721519981922665 	 3.41006661804938536705 	 1200.1828 	 -9.65217096543384750819 	 3.67442975463863599999 	 3.67442975463863599999 	 7.79040560029205049999
-193.20349353 	 103.54803893701413398768 	 3.46386496240816819724 	 1299.379083 	 -9.10209507865766619726 	 3.65539530586789759999 	 3.65539530586789759999 	 7.74949100934900239999
-191.74917166 	 101.98875904339630808180 	 3.51682310250860941620 	 1399.593797 	 -8.55467525210424687095 	 3.63592933063259149999 	 3.63592933063259149999 	 7.71474259891824679999
-190.29433182 	 100.53063523105061034822 	 3.56783206607269737741 	 1499.47404 	 -8.01732534760641841091 	 3.61924993230740296650 	 3.61924993230740296650 	 7.67469768039630919999
-188.82631429 	 99.14936947816557252954 	 3.61753610625821306643 	 1598.47191 	 -7.49218414648405036317 	 3.60243098547425819999 	 3.60243098547425819999 	 7.64009252000230799999
-187.34983262 	 97.84007693304818678594 	 3.66594585003690994442 	 1698.57435 	 -6.96858668526865884581 	 3.58606731473771579999 	 3.58606731473771579999 	 7.60816478619180889999
-185.83092765 	 96.56715687195637733077 	 3.71426927765501570974 	 1799.881323 	 -6.44563503642712168079 	 3.57102629350626161580 	 3.57102629350626161580 	 7.57257091841960859999
-184.34321107 	 95.38562291163296505899 	 3.76027762938954211856 	 1899.99103 	 -5.93560021359781474374 	 3.55756232877782039999 	 3.55756232877782039999 	 7.53664197516915999999
-182.84085890 	 94.25054913371805132085 	 3.80556322797788160339 	 1999.550897 	 -5.43451232935356145213 	 3.54300529669799679999 	 3.54300529669799679999 	 7.50827699192724919999
-181.32219893 	 93.15722392576184011346 	 3.85022662639489708162 	 2100.532093 	 -4.93237616681017960455 	 3.52889822027204939999 	 3.52889822027204939999 	 7.48063168983154189999
-179.80879000 	 92.11646515684925685039 	 3.89372761307407657807 	 2200.090963 	 -4.44295799413185636376 	 3.51581744347246339999 	 3.51581744347246339999 	 7.45220221777864109999
-178.33055054 	 91.14317162166000619706 	 3.93530768809411511732 	 2298.245053 	 -3.96583928337581693640 	 3.50300485093478379999 	 3.50300485093478379999 	 7.42749998741562309999
-176.77117828 	 90.16363650651954916182 	 3.97806075594638241252 	 2400.17787 	 -3.47495440198622450748 	 3.48974936324743629999 	 3.48974936324743629999 	 7.40359998924141299999
-175.25646131 	 89.24520015825684958913 	 4.01899960293624513519 	 2500.191483 	 -2.99913460290947836512 	 3.47678250538736129999 	 3.47678250538736129999 	 7.38294818637178269999
-173.77298966 	 88.37945971033550051091 	 4.05836859803811098973 	 2598.567373 	 -2.53587551418696524436 	 3.46520160341358399999 	 3.46520160341358439999 	 7.36027987801117689999
-172.21987659 	 87.50614621084263750624 	 4.09887121683753712389 	 2700.597953 	 -2.06010086682954377257 	 3.45372724905550040710 	 3.45372724905550120710 	 7.33605339539981569999
-170.71857188 	 86.69193950465850386350 	 4.13736762667221278313 	 2799.762183 	 -1.60222117533771629356 	 3.44292282454328009999 	 3.44292282454328009999 	 7.31348110418366999999
-169.18394560 	 85.88786024205232775915 	 4.17610152341861708159 	 2900.650167 	 -1.14073623555584124615 	 3.43185477591831759999 	 3.43185477591831759999 	 7.29245872379313639999
-167.69726908 	 85.13448090568702937967 	 4.21305703851469916983 	 2998.756087 	 -.69608982959751107361 	 3.42385676661325690560 	 3.42385676661325690560 	 7.26230218614121179999
-151.61744006 	 78.19986112337568014992 	 4.58666318389130269769 	 3999.24545 	 3.63164885634228413517 	 3.43225212987488599999 	 3.43225212987488559999 	 6.63815846190273449999
-136.30113161 	 73.03576256557186300128 	 4.91096979617319065193 	 4998.514047 	 7.62981795077180545395 	 3.38437317524992219999 	 3.38437317524992219999 	 6.37645177971848739999
-121.44955195 	 68.92836489323559867381 	 5.20361138053340527918 	 6000.208067 	 11.39080044567558168846 	 3.33639706115565459999 	 3.33639706115565459999 	 6.19216494457052219999
-107.06063903 	 65.55348468983473901163 	 5.47150812343648465227 	 6997.777017 	 14.93793935827322850828 	 3.29250558704385779999 	 3.29250558704385779999 	 6.04703861159896409999
-92.87569997 	 62.66391420967599482811 	 5.72381135975410279886 	 7998.80067 	 18.33094164672162158912 	 3.25200042021612029999 	 3.25200042021622199999 	 5.92538171373177839999
-78.50601098 	 60.08339973089565134768 	 5.96964262352757650018 	 8997.181733 	 21.57485608655804031986 	 3.20894603288284669999 	 3.20894603288261849999 	 5.83484967907145349999
-64.42907558 	 57.81522943349812448670 	 6.20383984487282862153 	 10000.37761 	 24.70323545704299287213 	 3.16935295729133329999 	 3.16935295729133329999 	 5.75573829032297369999
-50.66985111 	 55.80749689589163788409 	 6.42702941271685245852 	 11000.05526 	 27.70728060669694401477 	 3.13287702418381019999 	 3.13287702418381019999 	 5.68598681566403119999
