#U[eV]	 V[A³]	 rho[g/cm3]	 Pges[kB]	 H[eV/f.u.]	 a[A]	 b[A]	 c[A]
-147.19954516 	 112.64965098322694638070 	 3.18399942538131248259 	 1000.155213 	 -6.40652091907997869667 	 4.65321145462222319999 	 4.65321145459599617827 	 6.00749809557484939999
-145.42527235 	 109.94857351380343315506 	 3.26221989551297057742 	 1100.078153 	 -5.82774649298102777059 	 4.61713598708729829999 	 4.61713598720265038685 	 5.95543701207214399999
-143.66714243 	 107.50475275346366671488 	 3.33637736763637085583 	 1200.21848 	 -5.26112139807858945802 	 4.58417790183196679999 	 4.58417790185635086465 	 5.90709705413726649999
-141.92825986 	 105.28070041070007756890 	 3.40685826177830359810 	 1299.820017 	 -4.70964413688810815771 	 4.55373660998561999999 	 4.55373661013487413603 	 5.86249275983438699999
-140.19922955 	 103.23318156892009357915 	 3.47442962184151987341 	 1399.9969 	 -4.16609273600091942628 	 4.52553979691012119999 	 4.52553979703781181234 	 5.82033395128883149999
-138.48642285 	 101.34894540314709346521 	 3.53902472860721408555 	 1499.960917 	 -3.63361182446502276733 	 4.49921762104022169999 	 4.49921761145857819396 	 5.78115486914254889999
-136.79510358 	 99.60059982096595436005 	 3.60114722847781998561 	 1600.1908 	 -3.10982965954333590998 	 4.47466276054324209999 	 4.47466276046901656255 	 5.74395068879978869999
-135.12109003 	 97.97843475416834406817 	 3.66076907535758173499 	 1700.073207 	 -2.59632959860090200844 	 4.45156818280051159999 	 4.45156818283904657095 	 5.70918092507684349999
-133.46381314 	 96.46422885039372392234 	 3.71823242951820935998 	 1800.104347 	 -2.09022559438944124175 	 4.42967547364087369999 	 4.42967547359475397081 	 5.67664642740418299999
-131.81569767 	 95.03941668059279329779 	 3.77397543595448351878 	 1900.10634 	 -1.59195071054362912809 	 4.40902579396026259999 	 4.40902579412243641239 	 5.64531072763559469999
-130.17878431 	 93.69683994933290219543 	 3.82805251696808890543 	 2000.035517 	 -1.10123110653596219292 	 4.38942335510488399999 	 4.38942335531793890185 	 5.61538286011583309999
-128.56122237 	 92.43490168339823276974 	 3.88031379346855589699 	 2100.063603 	 -.61679716994986821947 	 4.37073933919338659999 	 4.37073933892458696972 	 5.58721698692529859999
-126.95150604 	 91.23738045929317084505 	 3.93124421365898910887 	 2199.9483 	 -.13945710521601173806 	 4.35299018584224129999 	 4.35299018592444903234 	 5.55989768866769209999
-125.36040331 	 90.10642832223648021242 	 3.98058640963228335029 	 2299.883043 	 .33208651612474829510 	 4.33598971284767119999 	 4.33598971276593656129 	 5.53412108641594619999
-123.78818884 	 89.03631039861790727482 	 4.02842865336845384302 	 2399.925893 	 .79839306016902762040 	 4.31975053192161609999 	 4.31975053148279943624 	 5.50958883179649829999
-122.22157038 	 88.01335222417227679278 	 4.07525011757809090878 	 2499.950727 	 1.25914628191015308912 	 4.30412921521635819999 	 4.30412921534711544445 	 5.48589295489519019999
-120.67344890 	 87.04227847632330038143 	 4.12071501664061943946 	 2599.93207 	 1.71453361661099495036 	 4.28916260971661779999 	 4.28916261005671953825 	 5.46329430403159749999
-119.13743825 	 86.11502480883946649404 	 4.16508530069171933908 	 2700.13865 	 2.16597447162367430791 	 4.27476914058678229999 	 4.27476914063183359399 	 5.44155431176233509999
-117.61882256 	 85.23168004914867372744 	 4.20825242202394666803 	 2799.96206 	 2.61099688340332437952 	 4.26090127956735819999 	 4.26090127942490832677 	 5.42085103580251729999
-116.11013384 	 84.38483404632666929607 	 4.25048443898211867131 	 2899.995647 	 3.05244668582234476943 	 4.24753328740656499999 	 4.24753328762646310217 	 5.40082601314685729999
-114.61464332 	 83.57381720604702747935 	 4.29173198007339287575 	 3000.059417 	 3.48970630886035481634 	 4.23459557724445899999 	 4.23459557714152143718 	 5.38165344944111629999
-100.09102649 	 76.88297886629787981029 	 4.66522537613625148359 	 4000.028623 	 7.65472240385129521345 	 4.12348850084775089999 	 4.12348850099400177682 	 5.22119597611448499999
-85.99548213 	 71.84784294758741432949 	 4.99216690836010728625 	 4999.993737 	 11.51864301722142075307 	 4.03522409430573249999 	 4.03522409433421473291 	 5.09504220922280029999
-72.20935081 	 67.82437971022572454569 	 5.28831115791130761771 	 6000.300203 	 15.14993695052447044480 	 3.96196758596095309999 	 3.96196758607043065051 	 4.98922813395573609999
-58.71223552 	 64.49390119520090700083 	 5.56140064956544571570 	 6999.74639 	 18.58792008418138350230 	 3.89966142968754159999 	 3.89966142988898593929 	 4.89704629999131309999
-45.47004916 	 61.66327348301660250373 	 5.81669450453011118335 	 7999.533287 	 21.86745745834682584852 	 3.84545935656511209999 	 3.84545935675966811489 	 4.81503549855616079999
-32.45610666 	 59.20964539571605352357 	 6.05773639755577760132 	 9000.567327 	 25.01388670820815426896 	 3.79749774560500869999 	 3.79749774572239247955 	 4.74096532537460289999
-19.70582258 	 57.05927837823053743350 	 6.28603154814596338251 	 10000.01699 	 28.03589850219120891900 	 3.75456433143784539999 	 3.75456433158033765270 	 4.67386907956879579999
-7.18282520 	 55.14855367565222526669 	 6.50382285833823442336 	 10999.9012 	 30.95374895976711217690 	 3.71560021635334039999 	 3.71560021731042401770 	 4.61259725590791539999
