#U[eV]	 V[A³]	 rho[g/cm3]	 Pges[kB]	 H[eV/f.u.]	 a[A]	 b[A]	 c[A]
-23.27137821 	 15.81411195654168784206 	 3.78013031425843469394 	 2200.00045 	 -.77825545274787177579 	 2.51004555170643639999 	 2.51004555170643639999 	 2.51004555170643639999
-23.14691476 	 15.72448520678435762636 	 3.80167638010865168785 	 2250.00039 	 -.53219742309940341581 	 2.50529465642439009999 	 2.50529465642439009999 	 2.50529465642439009999
-23.02148520 	 15.63650766679665357506 	 3.82306620339134879565 	 2300.00049 	 -.28726882586138223069 	 2.50061359161896399999 	 2.50061359161896449999 	 2.50061359161896399999
-22.77138209 	 15.46626706653588871691 	 3.86514753319782814151 	 2400.00058 	 .19825316551498946338 	 2.49150541303630569999 	 2.49150541303630569999 	 2.49150541303630569999
-22.52094396 	 15.30278093558223383497 	 3.90644055166470551952 	 2500.00061 	 .67858654993768709131 	 2.48269548104186329999 	 2.48269548104186329999 	 2.48269548104186329999
-22.27033526 	 15.14559641699658673376 	 3.94698249934316020815 	 2600.00055 	 1.15391389472960292277 	 2.47416576540723329999 	 2.47416576540723379999 	 2.47416576540723329999
-22.01964427 	 14.99429861107892787255 	 3.98680895656102454359 	 2700.00046 	 1.62443173101658856757 	 2.46589957175165079999 	 2.46589957175165079999 	 2.46589957175165119999
-21.89467381 	 14.92081019231041566617 	 4.00644490677911685985 	 2750.00064 	 1.85781710171498893205 	 2.46186443981464939999 	 2.46186443981464939999 	 2.46186443981464989999
-21.76899158 	 14.84848309816498913431 	 4.02596033579939764763 	 2800.0004 	 2.09027778863507071423 	 2.45788011670032919999 	 2.45788011670032919999 	 2.45788011670032919999
-21.51831950 	 14.70779398193546066989 	 4.06447112826184528778 	 2900.00051 	 2.55167272458754916668 	 2.45009267909495859999 	 2.45009267909495859999 	 2.45009267909495859999
-21.26771319 	 14.57190190477632923125 	 4.10237485749239823324 	 3000.0005 	 3.00874421163321242703 	 2.44252347462051979999 	 2.44252347462051979999 	 2.44252347462051979999
