#U[eV]	 V[A³]	 rho[g/cm3]	 Pges[kB]	 H[eV/f.u.]	 a[A]	 b[A]	 c[A]
-102.54218306 	 76.44708655163050605710 	 3.12788396243859166734 	 1000.0021 	 -6.85344562324179858288 	 3.35142337378940209999 	 3.35142337378940209999 	 6.80616307220009719999
-101.33862073 	 74.61469998070650636749 	 3.20469848517557304147 	 1099.997597 	 -6.26385215986286298075 	 3.32862075821583579999 	 3.32862075821583579999 	 6.73435121955421059999
-100.14711063 	 72.95818199283932422465 	 3.27746127258857461030 	 1200.007613 	 -5.68780825170413900079 	 3.30749873827662719999 	 3.30749873827662719999 	 6.66921363067968809999
-98.96634738 	 71.44802271366156766281 	 3.34673524778003898438 	 1300.002347 	 -5.12419884164099905926 	 3.28781894747352999999 	 3.28781894747352999999 	 6.60958856899969049999
-97.79691176 	 70.06295173044480579981 	 3.41289668925117556931 	 1400.00252 	 -4.57187567873347603314 	 3.26938892745363629999 	 3.26938892745363629999 	 6.55473676248514799999
-96.63808278 	 68.78495280880572473154 	 3.47630704442947000298 	 1500.004467 	 -4.02995071234949197657 	 3.25207238661206729999 	 3.25207238661206729999 	 6.50388773224998039999
-95.48991632 	 67.60052427349800644469 	 3.53721540727374595121 	 1599.990727 	 -3.49770283372261886804 	 3.23574145532556829999 	 3.23574145532556829999 	 6.45657853723856419999
-94.35145312 	 66.49702854414202500457 	 3.59591430226493595808 	 1700.00325 	 -2.97427648363200229721 	 3.22027469675468939999 	 3.22027469675468939999 	 6.41233790483602209999
-93.22372379 	 65.46644540632372765428 	 3.65252175394423426534 	 1799.999967 	 -2.45925395776587131412 	 3.20559654420453999999 	 3.20559654420453999999 	 6.37090366988486249999
-92.10636546 	 64.50047416367590944355 	 3.70722260728218785250 	 1899.999807 	 -1.95201476629974639786 	 3.19162229794770269999 	 3.19162229794770269999 	 6.33198571109464849999
-90.99952272 	 63.59268740605011322551 	 3.76014327674490931219 	 2000.000947 	 -1.45207737205039849931 	 3.17827843635817819999 	 3.17827843635818089999 	 6.29539950836734259999
-89.90346697 	 62.73757025937330772342 	 3.81139427318313508678 	 2100.003103 	 -.95901906088758427559 	 3.16549939157580379999 	 3.16549939157580379999 	 6.26099311614142539999
-88.81868649 	 61.93051902924963635480 	 3.86106268360297966438 	 2200.00023 	 -.47248767281515691450 	 3.15323307081488519999 	 3.15323307081488519999 	 6.22863058898208879999
-87.74476817 	 61.16711939108711450455 	 3.90925089133497278224 	 2300.0007 	 .00794219705926552373 	 3.14142796137230819999 	 3.14142796137230819999 	 6.19817477549174979999
-86.68166050 	 60.44349813342371764862 	 3.95605190606554318682 	 2400.000183 	 .48255242821655352549 	 3.13003722397879389999 	 3.13003722397879389999 	 6.16950877246274219999
-85.62834047 	 59.75579614389243817014 	 4.00158028895143252194 	 2500.002447 	 .95166695667884331669 	 3.11897202048979369999 	 3.11897202048979369999 	 6.14266851227168599999
-84.58508172 	 59.10137364217567751955 	 4.04588931295772585997 	 2599.998727 	 1.41551596891913940784 	 3.10828567798627949999 	 3.10828567798627949999 	 6.11724282541876449999
-83.55053968 	 58.47695998598918054052 	 4.08909108916215064879 	 2699.99928 	 1.87440518666495946158 	 3.09790324030594939999 	 3.09790324030594939999 	 6.09325129205454629999
-82.52375038 	 57.87960629348778101910 	 4.13129306352769516167 	 2799.99981 	 2.32849327042092338823 	 3.08780895519910009999 	 3.08780895519910729999 	 6.07050363503796579999
-81.50334800 	 57.30687876126428487587 	 4.17258139282273953060 	 2899.998667 	 2.77802627383350083934 	 3.07798147768495059999 	 3.07798147768496879999 	 6.04887696504841269999
-80.48878180 	 56.75671866903453424128 	 4.21302749009093717190 	 2999.998443 	 3.22317926982842642021 	 3.06841929458154809999 	 3.06841929458154759999 	 6.02820300688271619999
-70.54867911 	 52.17869723290306624934 	 4.58266742331037330253 	 4000.000243 	 7.46510651985617218299 	 2.98442418853887669999 	 2.98442418853887709999 	 5.85830703198969969999
-60.86494309 	 48.71978267489469488083 	 4.90801893751503355857 	 5000.00084 	 11.39719543435455846512 	 2.91638642381904889999 	 2.91638642381910039999 	 5.72816087538017889999
-51.40543199 	 45.95890309241425442021 	 5.20285733363091409422 	 5999.99481 	 15.08827043777499516904 	 2.85911590758116979999 	 2.85911590758117299999 	 5.62219793162099269999
-42.15717531 	 43.67678963204631892202 	 5.47470677250865985726 	 6999.99955 	 18.58364566603228131243 	 2.80956535506542469999 	 2.80956535506542519999 	 5.53314983813935419999
-33.10894425 	 41.74267140670530436371 	 5.72837357892694696210 	 7999.994237 	 21.91508912719656716324 	 2.76580596814761349999 	 2.76580596814785769999 	 5.45678471876543189999
-24.24971042 	 40.07231856321966860923 	 5.96715200351481104835 	 9000.00074 	 25.10635891939386285229 	 2.72659209599030649999 	 2.72659209599030919999 	 5.39019067487160799999
-15.57080583 	 38.60852174477135202503 	 6.19338957292202087091 	 10000.00398 	 28.17559075311370042343 	 2.69106544379021399999 	 2.69106544379036179999 	 5.33131881902757779999
-7.06197767 	 37.31029525354819740844 	 6.40889101453197397335 	 11000.00897 	 31.13725364951472709023 	 2.65858167401556459999 	 2.65858167401556279999 	 5.27872055941237849999
