#U[eV]	 V[A³]	 rho[g/cm3]	 Pges[kB]	 H[eV/f.u.]	 a[A]	 b[A]	 c[A]
-103.18200917 	 77.07740492147012599623 	 3.10230496529590764045 	 999.9997467 	 -6.88426121304238485449 	 3.90633198044824457339 	 4.20371156413173577910 	 7.41343749993979586478
-101.85677753 	 75.05903482201570988000 	 3.18572729541499449320 	 1100.000703 	 -6.29047050558986522926 	 3.87121804949100760528 	 4.16682007598061304118 	 7.34856634818783201407
-100.56013534 	 73.25352627185642970083 	 3.26424717238312075318 	 1199.999383 	 -5.71183229113881651152 	 3.83605749793878559746 	 4.16888399303897948693 	 7.28546684378289526623
-99.25104172 	 71.58052714365403502262 	 3.34054002592238453513 	 1300.000883 	 -5.14635458740281729703 	 3.80937110945468509518 	 4.10263602317646499159 	 7.23331950094299301026
-97.98293418 	 70.07381753558227226326 	 3.41236747774702314947 	 1399.99933 	 -4.59395908622113353631 	 3.78120989273805305812 	 4.07510854242791811899 	 7.18434092327001208932
-96.72289637 	 68.68965521930916733994 	 3.48112994943061352380 	 1499.999937 	 -4.05172923528105833331 	 3.75611825483662619233 	 4.07357941139514763148 	 7.13140564921504037586
-95.49972745 	 67.41785435908772005298 	 3.54679955737522931918 	 1599.999787 	 -3.52168415674239314806 	 3.73374490054088815241 	 4.02456897353559986226 	 7.08991240920691938345
-94.46003885 	 66.37376160188870937131 	 3.60259250386067843075 	 1700.002883 	 -3.00420078086387995992 	 3.70214396154588294981 	 4.02716243234890951716 	 7.05127807822694369413
-93.30504281 	 65.31787685708788049139 	 3.66082958457417278107 	 1799.99913 	 -2.49028716884388567815 	 3.68622068510731356492 	 4.00046260381114107360 	 7.01504821159202777479
-92.16856535 	 64.33515438239919241799 	 3.71674892670216056386 	 1899.99848 	 -1.98430272718477426314 	 3.67160888030300720032 	 3.97481349434673770524 	 6.97948193728150221971
-91.04085937 	 63.41005249741033924273 	 3.77097331704252321216 	 2000.002737 	 -1.48573354699140543155 	 3.65762590706772767742 	 3.95060939932027874664 	 6.94568554429822549169
-89.95008005 	 62.55850009811553880785 	 3.82230417329335848125 	 2100.000713 	 -.99419618982189188566 	 3.64405195963552398577 	 3.92869297943866538841 	 6.91433958535750181586
-88.97002258 	 61.82947675091817906065 	 3.86737246642555582651 	 2200.00005 	 -.50874860213769699221 	 3.63049969436401890548 	 3.91177476724673074073 	 6.88744430457540128190
-87.98883504 	 61.13217942846331688848 	 3.91148521507914957173 	 2300.008653 	 -.02879797718018706395 	 3.61742549373688138271 	 3.89537273496924425215 	 6.86153275877487199059
-87.00687473 	 60.46370888104794694981 	 3.95472954645278540237 	 2400.001 	 .44568887069301014007 	 3.60477848346792881909 	 3.87949337442548537528 	 6.83652591051674994408
-86.02410019 	 59.82216373030381066926 	 3.99714087705041333440 	 2499.995123 	 .91510763035444906710 	 3.59254685593909343843 	 3.86412944383176858049 	 6.81234664788243712716
-85.04086438 	 59.20544347648148628088 	 4.03877755083425809043 	 2599.99875 	 1.37965369856544845713 	 3.58070145355345978903 	 3.84923879007515921483 	 6.78894597832815714401
-84.05752529 	 58.61191624161688297547 	 4.07967579517928488838 	 2700.001203 	 1.83946943198435184228 	 3.56922132945222475052 	 3.83480817238939800330 	 6.76627301831749944907
-83.07444128 	 58.04010052327281279933 	 4.11986908782349641109 	 2800.000507 	 2.29472047800078843016 	 3.55807979513219587140 	 3.82081090971694614000 	 6.74429261771495479236
-82.09166584 	 57.48852547995817746450 	 4.15939727108432972353 	 2899.999213 	 2.74558739792692024757 	 3.54725730770425725053 	 3.80722612702044435157 	 6.72294997079138574679
-81.10930553 	 56.95588279296208862740 	 4.19829531690705758591 	 3000.00665 	 3.19226592348137694599 	 3.53673042970244030521 	 3.79403294693971839890 	 6.70221304807108626440
-71.35042966 	 52.46342019606172275664 	 4.55779693939873687393 	 3999.99723 	 7.45373042073731499620 	 3.44509880804079849768 	 3.67940511647372770522 	 6.52199940626935068613
-61.76070263 	 49.03830356697066272131 	 4.87613964201354756598 	 4999.998757 	 11.40947073176427799358 	 3.37133812733358716892 	 3.58782877385192965796 	 6.37766413506120012376
-52.37068108 	 46.29780759017686424907 	 5.16477190705536249983 	 6000.001307 	 15.12628329259447648448 	 3.30954555889094749459 	 3.51174722689351616824 	 6.25733060118430717451
-43.18346708 	 44.03066045537826030656 	 5.43070700114361432657 	 6999.999583 	 18.64861948947881484799 	 3.25633725661971337536 	 3.44678199526527440979 	 6.15415424327296740125
-34.19176919 	 42.10854553040432033170 	 5.67860069703300498402 	 8000.004367 	 22.00812978847685148419 	 3.20958015380331168997 	 3.39024072182894937730 	 6.06388792626368916264
-24.91728527 	 40.36056602085919274840 	 5.92453574304232916334 	 8999.722137 	 25.22443343972425278141 	 3.16443498188222404948 	 3.32967827352738864781 	 5.96927649606601093457
-15.19618812 	 38.72348685836004438778 	 6.17500218600218093816 	 9993.692013 	 28.29304299910607557919 	 3.12301786983573122776 	 3.26859486282462714576 	 5.99792450643003623808
-5.84089305 	 37.29593052053230656331 	 6.41135943419778741301 	 10998.89507 	 31.27432008482264772003 	 3.08538320861159810335 	 3.21393253551359189213 	 5.98229194471101769292
