#U[eV]	 V[A³]	 rho[g/cm3]	 Pges[kB]	 H[eV/f.u.]	 a[A]	 b[A]	 c[A]
-46.29278353 	 31.44885537163731605678 	 3.80169028688484923546 	 2249.988857 	 -.53203290991731674595 	 2.50482569977520919999 	 3.54333921256105099999 	 3.54335448536457199999
-46.04351395 	 31.27332857923838569611 	 3.82302791009500123828 	 2300.009023 	 -.28725065412452798136 	 2.50015625249478329999 	 3.53673229551743919999 	 3.53675330494039339999
-45.54296068 	 30.93271164619766005830 	 3.86512535232896468379 	 2399.99858 	 .19826086417751689973 	 2.49102184805833149999 	 3.52387326793685539999 	 3.52387240988884629999
-45.04195662 	 30.60568341237229291529 	 3.90642503841847116451 	 2500.00084 	 .67861788588064145775 	 2.48226916387337139999 	 3.51137007336005879999 	 3.51137009323938539999
-44.54052579 	 30.29131678494692622470 	 3.94696634843599719744 	 2600.026937 	 1.15412508438654700889 	 2.47392202557480709999 	 3.49916750469829019999 	 3.49918910150191739999
-44.03910042 	 29.98852355003020166160 	 3.98681875086443165186 	 2699.998057 	 1.62443647835067290863 	 2.46570754566477209999 	 3.48743959174108519999 	 3.48744065814943659999
-43.78930232 	 29.84163432969539399575 	 4.00644303455682705579 	 2750.014027 	 1.85789674610441032604 	 2.46167428654514349999 	 3.48173671974999979999 	 3.48173799920716929999
-43.53767498 	 29.69682872158338371841 	 4.02597897307148325174 	 2800.01505 	 2.09036265568066399049 	 2.45771022201740719999 	 3.47608568040925589999 	 3.47607329916813999999
-42.66751918 	 29.21360240946846219342 	 4.09257325831372391204 	 2899.98761 	 2.55249349730704281309 	 2.30487558060276409999 	 3.53803670297833989999 	 3.58241004263388739999
-42.08237097 	 28.89645692913762073189 	 4.13749022218164674452 	 2999.994913 	 3.00619651988480895601 	 2.28143129027597789999 	 3.53165263320082399999 	 3.58640409495553669999
-40.67282748 	 28.17565891558834569847 	 4.24333671692247098936 	 3249.844927 	 4.11962493895599076279 	 2.23821518273535509999 	 3.51130611498490849999 	 3.58511879634053889999
-39.31141212 	 27.53010853965402552041 	 4.34283823573702885221 	 3499.969917 	 5.20709201074618962289 	 2.20488335590070239999 	 3.48958375093400039999 	 3.57806873027091579999
-37.98160861 	 26.94308820447028675371 	 4.43745746933951293135 	 3750.043833 	 6.27030033211373412216 	 2.17745160910266659999 	 3.46801854833780169999 	 3.56793923282232979999
-36.67343467 	 26.40194646438340941697 	 4.52840884899476953213 	 3999.98726 	 7.31038749502303065560 	 2.15291367859946579999 	 3.44712667130728659999 	 3.55755879526761689999
-31.57692038 	 24.58092074961400065035 	 4.86388647593184470180 	 4999.98836 	 11.28348002006223313040 	 2.07546048929946719999 	 3.37138163090943669999 	 3.51298067150605229999
-26.67902610 	 23.15123498471324658117 	 5.16425184569828108772 	 6000.000563 	 15.00504173654876801204 	 2.01764350197776479999 	 3.30687930090770889999 	 3.46985547648696579999
-21.94411939 	 21.98269192113440713982 	 5.43877012100846566123 	 6999.992233 	 18.52484816793406433038 	 1.97132019566359969999 	 3.25116368801129729999 	 3.42992691845902889999
-17.34794607 	 21.00012060914211070913 	 5.69324387346383783218 	 8000.000557 	 21.87750366429294508292 	 1.93261707778874209999 	 3.20228870142326109999 	 3.39324715040245369999
-12.87391402 	 20.15646664874591712777 	 5.93153602183737087328 	 8999.994657 	 25.08802748953914799278 	 1.89939817621295019999 	 3.15883166979577859999 	 3.35947879458178899999
-8.50958737 	 19.42029940992684714569 	 6.15638335312618936674 	 10000.00063 	 28.17559845402685985897 	 1.87033097183411499999 	 3.11972634685992299999 	 3.32828842784775339999
-4.24564896 	 18.76963227792726081928 	 6.36980022994904056319 	 10999.96262 	 31.15495619962820876140 	 1.84450782606160789999 	 3.08425545782473249999 	 3.29932365009361429999
