#U[eV]	 V[A³]	 rho[g/cm3]	 Pges[kB]	 H[eV/f.u.]	 a[A]	 b[A]	 c[A]
-157.37781360 	 113.57923604319730277130 	 3.15794009975190804573 	 1000.004473 	 -7.20724284239590831681 	 3.76982062521378709999 	 3.76982062521378709999 	 7.99203856394018079999
-155.65338583 	 110.94602581905470277182 	 3.23289114100379267676 	 1099.999823 	 -6.62346916947542478980 	 3.73977158375174132860 	 3.73977158378339512860 	 7.93271031946214309999
-154.26573014 	 109.01765049754017826193 	 3.29007662853725692804 	 1200.003863 	 -6.05110913994881538076 	 3.71791663246838229999 	 3.71791663246838229999 	 7.88673999467829299999
-152.85432644 	 107.21259591749959308069 	 3.34546907413754406200 	 1299.98838 	 -5.48860119253695537412 	 3.69714358851722879999 	 3.69714358851722879999 	 7.84355914690122799999
-151.42650122 	 105.52207964135434412635 	 3.39906515507522171567 	 1399.998767 	 -4.93501675485375986290 	 3.67756991599672519999 	 3.67756991599672519999 	 7.80227881220923259999
-149.98385136 	 103.93170802518384242509 	 3.45107793199250220311 	 1500.001913 	 -4.39001030098226917746 	 3.65908372226843339999 	 3.65908372226843339999 	 7.76253142777853889999
-148.52854768 	 102.43062616509872683024 	 3.50165216623670429927 	 1599.99873 	 -3.85309673835307212530 	 3.64141802476381569999 	 3.64141802476381569999 	 7.72482682821251569999
-147.06227549 	 101.00999762665639958355 	 3.55090023193254471017 	 1699.99876 	 -3.32375300744567295609 	 3.62451816784930749999 	 3.62451816784930749999 	 7.68889267598544369999
-145.58791636 	 99.66301152172011783443 	 3.59889209169473711613 	 1800.000137 	 -2.80161190246354514375 	 3.60838061548830999999 	 3.60838061548830999999 	 7.65436775202447169999
-144.10628219 	 98.38239479866134763567 	 3.64573788566570220996 	 1900.002257 	 -2.28631409234754836078 	 3.59296119459544409999 	 3.59296119459544409999 	 7.62100657793485409999
-142.61827808 	 97.16218636692054791717 	 3.69152277662324765061 	 1999.992443 	 -1.77758368599445724993 	 3.57804046490511449999 	 3.57804046490511449999 	 7.58938847136896299999
-141.12444319 	 95.99863858991048134789 	 3.73626573531113724383 	 2100.084013 	 -1.27436435939904997338 	 3.56372171293272319999 	 3.56372171293272319999 	 7.55888099328306499999
-139.62910026 	 94.88503866551700740897 	 3.78011569626255210187 	 2200.001287 	 -.77827858544822333545 	 3.55008544370929079999 	 3.55008544370925349999 	 7.52870234641903749999
-138.13023709 	 93.81984687940383425412 	 3.82303356837752240060 	 2300.001183 	 -.28728012671787941409 	 3.53675370241244909999 	 3.53675370241244909999 	 7.50041141550106259999
-136.62882629 	 92.79787858897154524768 	 3.86513602954956427003 	 2399.996297 	 .19822249060333366745 	 3.52381563114756259999 	 3.52381563114756259999 	 7.47328754613022819999
-135.12555964 	 91.81662837594892959705 	 3.90644298689968161914 	 2500.00099 	 .67858959865767336341 	 3.51127539538778239999 	 3.51127539538778239999 	 7.44717491355731379999
-133.62196707 	 90.87314651541349522671 	 3.94700126223936699368 	 2599.991037 	 1.15381421987430332738 	 3.49913267868371219999 	 3.49913267868352709999 	 7.42189396736670659999
-132.11687834 	 89.96520597568433158925 	 3.98683491145390758862 	 2699.995987 	 1.62441082285602380620 	 3.48741141265044650209 	 3.48741141265044650209 	 7.39721445572396959999
-130.61266085 	 89.09023377830930389218 	 4.02599037839012309147 	 2800.003437 	 2.09030242749994844888 	 3.47603148161023819999 	 3.47603148161023819999 	 7.37331344296806269999
-129.10830639 	 88.24586360122935331569 	 4.06451259427646734442 	 2900.005207 	 2.55169270417744129774 	 3.46495028604349819999 	 3.46495028551994719999 	 7.35022006312928239999
-127.60365612 	 87.43076373723502259417 	 4.10240524808828643340 	 3000.047923 	 3.00907738837271281968 	 3.45425322115067160374 	 3.45425322115067070374 	 7.32750172944394769999
-111.68886451 	 80.10495718334187713770 	 4.47758087154421564666 	 4000.004437 	 7.35847348425371849200 	 3.46451031467515899999 	 3.46451031467515899999 	 6.67383822824001879999
-96.55511974 	 74.69855211189357663812 	 4.80165162321655212417 	 4999.994363 	 11.38003834098961524596 	 3.41292400595229049999 	 3.41292400595228829999 	 6.41296615122640729999
-81.88426134 	 70.41653441577667211217 	 5.09363925640224810032 	 5999.993947 	 15.15156105085742709526 	 3.36348737981494719999 	 3.36348737981494719999 	 6.22436486043643809999
-67.61097557 	 66.89438721380528760615 	 5.36183137239320395192 	 7000.00007 	 18.72119760364740647500 	 3.31808312825642029999 	 3.31808312825642119999 	 6.07596348562622169999
-53.34352500 	 63.84749822698679856016 	 5.61770521884592998647 	 8000.000453 	 22.12169007510351698532 	 3.27289914183998350001 	 3.27289914196304910000 	 5.96044438747739139999
-39.03866714 	 61.15003212827251293852 	 5.86551489045198971152 	 9000.002233 	 25.37192053146520861011 	 3.22788080853494639999 	 3.22788080857389609999 	 5.86896757377765429999
-25.17466061 	 58.81155083315101029021 	 6.09874113025124598540 	 10000.0061 	 28.49153226112433873482 	 3.18774032991272629999 	 3.18774032991890749999 	 5.78757667570783509999
-11.67891670 	 56.75242566619708102508 	 6.32001927300237141062 	 10999.67335 	 31.49603048354218129728 	 3.15122710496323319999 	 3.15122710496323319999 	 5.71511563274121939999
