1 100 100 322.945 0.145408
0.707107 100 100 239.276 0.0854492
0.5 100 100 174.979 0.0686281
0.25 100 100 94.6215 0.0738675
1 100 200 364.521 0.108905
0.707107 100 200 271.834 0.1243
0.5 100 200 199.375 0.0909771
0.25 100 200 105.833 0.0590303
1 100 300 386.056 0.0662128
0.707107 100 300 288.422 0.152478
0.5 100 300 211.483 0.147987
0.25 100 300 111.897 0.0960493
1 100 400 399.204 0.185796
0.707107 100 400 299.685 0.204066
0.5 100 400 220.67 0.102566
0.25 100 400 117.626 0.0997857
1 100 500 409.207 0.154825
0.707107 100 500 308.497 0.176494
0.5 100 500 227.862 0.150132
0.25 100 500 121.842 0.144334
1 100 600 419.76 0.113584
0.707107 100 600 317.919 0.110613
0.5 100 600 235.459 0.206225
0.25 100 600 125.82 0.1
1 100 700 429.746 0.102742
0.707107 100 700 329.543 0.125967
0.5 100 700 246.074 0.110292
0.25 100 700 131.807 0.1
1 100 800 442.764 0.221878
0.707107 100 800 340.029 0.135192
0.5 100 800 254.469 0.287752
0.25 100 800 136.637 0.1
1 1000 100 510.954 0.0709358
0.707107 1000 100 454.702 0.0489507
0.5 1000 100 423.015 0.0304196
0.25 1000 100 396.972 0.00978335
1 1000 200 538.423 0.0934952
0.707107 1000 200 469.225 0.0773501
0.5 1000 200 430.49 0.0336582
0.25 1000 200 398.94 0.0201276
1 1000 300 559.774 0.151585
0.707107 1000 300 481.231 0.070848
0.5 1000 300 436.918 0.0358853
0.25 1000 300 400.634 0.00885191
1 1000 400 576.067 0.182035
0.707107 1000 400 490.793 0.104606
0.5 1000 400 442.148 0.042973
0.25 1000 400 402.047 0.0220991
1 1000 500 590.348 0.209882
0.707107 1000 500 499.413 0.113724
0.5 1000 500 447.032 0.0455659
0.25 1000 500 403.397 0.0227516
1 1000 600 603.64 0.182661
0.707107 1000 600 508.105 0.0893998
0.5 1000 600 452.014 0.0443627
0.25 1000 600 404.829 0.0199144
1 1000 700 615.972 0.166015
0.707107 1000 700 516.042 0.10718
0.5 1000 700 456.767 0.057627
0.25 1000 700 406.21 0.0414867
1 1000 800 625.906 0.410103
0.707107 1000 800 522.627 0.131078
0.5 1000 800 460.7 0.0906552
0.25 1000 800 407.317 0.1
1 300 100 355.375 0.114655
0.707107 300 100 266.242 0.0778427
0.5 300 100 205.913 0.05209
0.25 300 100 143.969 0.0334446
1 300 200 402.141 0.239405
0.707107 300 200 296.908 0.0761123
0.5 300 200 224.948 0.084409
0.25 300 200 150.495 0.0343033
1 300 300 429.925 0.185484
0.707107 300 300 315.54 0.0804306
0.5 300 300 237.139 0.10136
0.25 300 300 155.114 0.0489203
1 300 400 448.468 0.202247
0.707107 300 400 328.737 0.155243
0.5 300 400 246.504 0.116383
0.25 300 400 159.027 0.1
1 300 500 463.366 0.272613
0.707107 300 500 339.852 0.16305
0.5 300 500 254.554 0.0938784
0.25 300 500 162.478 0.1
1 300 600 478.999 0.216524
0.707107 300 600 351.81 0.143173
0.5 300 600 263.182 0.0530418
0.25 300 600 166.176 0.1
1 300 700 494.861 0.212319
0.707107 300 700 364.017 0.143633
0.5 300 700 271.912 0.0654956
0.25 300 700 169.857 0.1
1 300 800 508.371 0.351766
0.707107 300 800 376.601 0.141255
0.5 300 800 281.941 0.0393365
0.25 300 800 173.629 0.1
1 500 100 386.098 0.120794
0.707107 500 100 306.863 0.0922837
0.5 500 100 257.162 0.0502865
0.25 500 100 211.559 0.013909
1 500 200 427.269 0.0981684
0.707107 500 200 331.417 0.0735119
0.5 500 200 271.149 0.0493305
0.25 500 200 215.667 0.0108032
1 500 300 454.331 0.151637
0.707107 500 300 348.61 0.0593238
0.5 500 300 281.416 0.0742613
0.25 500 300 218.868 0.00840356
1 500 400 473.129 0.154195
0.707107 500 400 361.267 0.0579645
0.5 500 400 289.57 0.0694426
0.25 500 400 221.567 0.0325566
1 500 500 488.97 0.112438
0.707107 500 500 372.494 0.0998733
0.5 500 500 296.892 0.0564967
0.25 500 500 224.023 0.0301155
1 500 600 505.071 0.162001
0.707107 500 600 384.184 0.101961
0.5 500 600 304.62 0.0498912
0.25 500 600 226.842 0.0577628
1 500 700 521.024 0.176057
