1 100 100 322.915 0.125466
0.707107 100 100 239.295 0.0816283
0.5 100 100 174.984 0.0665899
0.25 100 100 94.5642 0.051602
1 100 200 365.977 0.11709
0.707107 100 200 272.474 0.0976142
0.5 100 200 199.502 0.0992003
0.25 100 200 105.878 0.0740951
1 100 300 386.094 0.106822
0.707107 100 300 288.627 0.109496
0.5 100 300 211.641 0.0992094
0.25 100 300 112.187 0.0795384
1 100 400 399.21 0.124208
0.707107 100 400 299.983 0.174948
0.5 100 400 221.21 0.102618
0.25 100 400 118.142 0.14062
1 100 500 410.748 0.126687
0.707107 100 500 310.511 0.189222
0.5 100 500 230.121 0.189184
0.25 100 500 123.161 0.130298
1 100 600 423.779 0.297063
0.707107 100 600 322.583 0.135576
0.5 100 600 239.978 0.189045
0.25 100 600 128.719 0.146316
1 100 700 433.839 0.189297
0.707107 100 700 331.332 0.115062
0.5 100 700 246.971 0.171081
0.25 100 700 132.516 0.0832349
1 100 800 441.957 0.282571
0.707107 100 800 340.661 0.177646
0.5 100 800 254.115 0.197245
0.25 100 800 135.493 0.1
1 1000 100 510.964 0.0711319
0.707107 1000 100 454.757 0.0695642
0.5 1000 100 422.994 0.0317344
0.25 1000 100 396.983 0.0136157
1 1000 200 538.47 0.0889225
0.707107 1000 200 469.207 0.0829789
0.5 1000 200 430.519 0.0272721
0.25 1000 200 398.914 0.0186867
1 1000 300 560.267 0.124444
0.707107 1000 300 481.471 0.077286
0.5 1000 300 437.03 0.0438407
0.25 1000 300 400.657 0.0117389
1 1000 400 575.976 0.162898
0.707107 1000 400 490.584 0.0928709
0.5 1000 400 442.05 0.0603245
0.25 1000 400 401.999 0.0130703
1 1000 500 590.181 0.220902
0.707107 1000 500 499.314 0.129317
0.5 1000 500 446.951 0.0652952
0.25 1000 500 403.352 0.00483118
1 1000 600 604.597 0.188794
0.707107 1000 600 508.275 0.13094
0.5 1000 600 452.25 0.0644677
0.25 1000 600 404.845 0.0311023
1 1000 700 618.037 0.191273
0.707107 1000 700 516.971 0.0845059
0.5 1000 700 457.324 0.0554807
0.25 1000 700 406.321 0.0205223
1 1000 800 629.33 0.214544
0.707107 1000 800 524.207 0.145828
0.5 1000 800 461.638 0.0660095
0.25 1000 800 407.62 0.0325525
1 300 100 355.354 0.108979
0.707107 300 100 266.232 0.0749605
0.5 300 100 205.938 0.0515598
0.25 300 100 143.961 0.0374022
1 300 200 403.356 0.161396
0.707107 300 200 297.408 0.0525851
0.5 300 200 225.216 0.0830367
0.25 300 200 150.53 0.0242971
1 300 300 430.113 0.164698
0.707107 300 300 315.596 0.0898267
0.5 300 300 237.335 0.0914696
0.25 300 300 155.127 0.1
1 300 400 448.41 0.160099
0.707107 300 400 328.756 0.131454
0.5 300 400 246.795 0.10188
0.25 300 400 159.078 0.1
1 300 500 464.45 0.221196
0.707107 300 500 340.975 0.0540817
0.5 300 500 255.791 0.0975978
0.25 300 500 162.88 0.0480656
1 300 600 482.886 0.238022
0.707107 300 600 355.018 0.1
0.5 300 600 265.916 0.0816066
0.25 300 600 167.211 0.0355982
1 300 700 499.067 0.298795
0.707107 300 700 367.106 0.0509357
0.5 300 700 274.287 0.0450472
0.25 300 700 170.785 0.0379298
1 300 800 513.253 0.202404
0.707107 300 800 378.135 0.136705
0.5 300 800 281.627 0.0608292
0.25 300 800 173.622 0.0739239
1 500 100 385.975 0.10466
0.707107 500 100 306.823 0.0492535
0.5 500 100 257.157 0.039173
0.25 500 100 211.57 0.0106507
1 500 200 427.391 0.119013
0.707107 500 200 331.443 0.0747642
0.5 500 200 271.146 0.0521012
0.25 500 200 215.712 0.1
1 500 300 454.428 0.115515
0.707107 500 300 348.71 0.0621176
0.5 500 300 281.517 0.063651
0.25 500 300 218.901 0.0189233
1 500 400 472.974 0.127909
0.707107 500 400 361.269 0.0909438
0.5 500 400 289.544 0.0839244
0.25 500 400 221.513 0.0242328
1 500 500 489.495 0.155953
0.707107 500 500 372.955 0.0684431
0.5 500 500 297.215 0.106492
0.25 500 500 224.075 0.0244573
1 500 600 507.538 0.112052
0.707107 500 600 386.125 0.0769905
0.5 500 600 305.835 0.0863681
0.25 500 600 227.106 0.1
1 500 700 524.218 0.180872
0.707107 500 700 397.926 0.130094
0.5 500 700 313.775 0.0590703
0.25 500 700 229.884 0.044044
1 500 800 538.353 0.21704
0.707107 500 800 407.928 0.145939
0.5 500 800 320.286 0.0782849
0.25 500 800 232.198 0.00737893
1 700 100 429.104 0.113463
0.707107 700 100 360.346 0.0465386
0.5 700 100 319.542 0.0286941
0.25 700 100 284.336 0.00833805
1 700 200 464.345 0.0713941
0.707107 700 200 380.104 0.0791852
0.5 700 200 330.249 0.024411
0.25 700 200 287.294 0.00250854
1 700 300 489.607 0.102473
0.707107 700 300 395.172 0.0353449
0.5 700 300 338.821 0.1
0.25 700 300 289.677 0.1
1 700 400 507.616 0.0976041
0.707107 700 400 406.517 0.062687
0.5 700 400 345.423 0.0460859
0.25 700 400 291.622 0.1
1 700 500 523.578 0.169212
0.707107 700 500 417.021 0.0788248
0.5 700 500 351.749 0.0446928
0.25 700 500 293.482 0.1
1 700 600 540.478 0.167603
0.707107 700 600 428.455 0.113759
0.5 700 600 358.877 0.0889502
0.25 700 600 295.744 0.0251654
1 700 700 556.128 0.115828
0.707107 700 700 439.209 0.138899
0.5 700 700 365.623 0.0406388
0.25 700 700 297.857 0.0237637
1 700 800 569.4 0.11965
0.707107 700 800 448.41 0.109245
0.5 700 800 371.287 0.0906897
0.25 700 800 299.634 0.0426999
# y=sqrt(m0/m) temperature[K] pressure[bar] T_cv[meV/molecule] T_cv_error[meV/molecule]
1 1500 100 672.59 0.0407399
0.707107 1500 100 629.623 0.0347745
0.5 1500 100 606.484 0.0342839
0.25 1500 100 588.022 0.00824398
1 1500 200 690.569 0.0566809
0.707107 1500 200 638.506 0.036563
0.5 1500 200 610.873 0.0247704
0.25 1500 200 589.135 0.00710016
1 1500 300 705.795 0.0813975
0.707107 1500 300 646.49 0.049128
0.5 1500 300 614.934 0.0304655
0.25 1500 300 590.194 0.1
1 1500 400 717.188 0.0692314
0.707107 1500 400 652.646 0.0361015
0.5 1500 400 618.143 0.0151887
0.25 1500 400 591.161 0.1
1 1500 500 728.852 0.1
0.707107 1500 500 659.141 0.0355655
0.5 1500 500 621.597 0.0287614
0.25 1500 500 591.917 0.00847027
1 1500 600 739.492 0.258401
0.707107 1500 600 665.286 0.0974628
0.5 1500 600 624.983 0.0251632
0.25 1500 600 592.828 0.0262277
1 1500 700 745.803 0.424442
0.707107 1500 700 670.47 0.129415
0.5 1500 700 627.906 0.0733609
0.25 1500 700 593.7 0.1
1 1500 800 747.835 0.770378
0.707107 1500 800 672.908 0.463017
0.5 1500 800 629.837 0.164527
0.25 1500 800 593.955 0.0492833
